Id,OrderNumber,Status,EffectiveDate,EndDate,Type,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,CurrencyIsoCode,Description,CreatedDate,TotalAmount,AccountId,BillToContactId,ContractId,OpportunityId,Pricebook2Id,QuoteId,ShipToContactId
801ISSymJr67LMQYT5,ORD-000000214,Cancelled,2021-07-17,2024-07-16,New,788 Alvarez Walk,Summit Glen,CA,18624,United States,3110 Becker Forest,Cedar Crossing,CO,40447,United States,USD,Synthetic order for test and benchmark use.,2021-06-11T22:16:37Z,34797.08,001rfSg90dRC6Q8Q6D,003YZpvgC5K9NR7Q9J,,006OqIWWEYdLNVbIVD,01sJqGPflRJqwqCPRW,,003o3FXqVQP06VSINQ
50tvdCZfm9bwVVXAVA,ORD-000000215,Cancelled,2024-01-02,2026-01-01,Amendment,6503 Jimmy Inlet,Summit Glen,CA,79029,United States,6718 Mendoza Ways,Northhaven,NC,70725,United States,USD,Synthetic order for test and benchmark use.,2023-11-08T17:42:02Z,2159172.05,0013epV1eJk7y9fAC2,003Jr5qtRIQeLp8AP6,,006g2tV35CFtIljI1T,01sLoYtuPuiAhJSKZN,,003Jr5qtRIQeLp8AP6
801mnVy2p2FuWgkI3V,ORD-000000216,Activated,2023-02-22,2026-02-21,Renewal,357 Jackson Hills,Summit Glen,CA,69900,United States,65228 Steven Prairie,Summit Glen,CO,31879,United States,USD,Synthetic order for test and benchmark use.,2023-01-18T18:06:52Z,719444.24,001zC4hdWCH77CfYVC,00376YCBgwVOAc2I8M,800cA3Bykhcvdg2YC2,,01sf902KvuoXgXtOGX,0Q0aMaqaRcjXRlsS1Z,003TeKUaLxb9fsDI3M
511A48eaVhykxDtY98,ORD-000000217,Cancelled,2024-05-18,2025-05-18,New,48468 Gonzalez Locks,Summit Glen,NC,99607,United States,1716 Webb Prairie,Summit Glen,OR,85120,United States,USD,Synthetic order for test and benchmark use.,2024-04-07T11:58:21Z,476851.6,001rYkP9rcvMmHAQOV,003cVGsrffaguWrYD5,,51iAVy4Ie2g7YtTIOV,01sQ4LtuJF9K1vlMFT,,003cVGsrffaguWrYD5
001iUNXGBWY6waAQMJ,ORD-000000218,Draft,2025-09-27,2028-09-26,Amendment,6651 Meghan Grove,Northhaven,WA,85137,United States,287 Bailey Mountain,Lake Briar,TX,31869,United States,USD,Synthetic order for test and benchmark use.,2025-08-08T03:28:25Z,1841805.94,001GvUdh6yZWB0wIIH,003OnVQVbt2cOpYA2L,,006JwrGXNqeDpekA2Y,01sLoYtuPuiAhJSKZN,,003OnVQVbt2cOpYA2L
801DIS2iwGnSS3uAB3,ORD-000000219,Activated,2026-06-25,2027-06-25,Renewal,70015 Camacho Lodge,Summit Glen,NC,72675,United States,18062 Alexander Parks,Northhaven,TX,91752,United States,USD,Synthetic order for test and benchmark use.,2026-06-14T16:19:35Z,922746.61,001qP46mGWsPnuOQ5R,003oOBOvrWV3r2WA8W,800WGmMAqFXhoiTIUV,006HtvHcUBZ6fPDIS7,01sf902KvuoXgXtOGX,0Q0yem9ZXJbdPgNSRZ,003KQYscsqdESaeAKC
80103UEC5HdojgpA8Q,ORD-000000220,Draft,2024-08-17,2026-08-17,Amendment,47649 Tracy Landing,Northhaven,CA,25435,United States,4068 Mccormick Lake,Cedar Crossing,OR,79321,United States,USD,Synthetic order for test and benchmark use.,2024-06-20T09:17:06Z,1115721.98,001C3SilogoPTPGIWX,0034oLsDgUhHMnqY3Z,,726XozNERgAAZDlIZ8,01sLoYtuPuiAhJSKZN,,0034oLsDgUhHMnqY3Z
500YBG3wIlKw2TtA66,ORD-000000221,Draft,2025-08-02,2026-08-02,New,4134 Michele Estates,Northhaven,WA,53861,United States,4853 Anthony Shore,Northhaven,TX,89176,United States,USD,Synthetic order for test and benchmark use.,2025-07-21T10:53:13Z,2101470.12,001iMYD4nOjTT4yIZO,003zbuw2oHYZOX3QSK,800vGPRkZJNSk7HY2P,52tPmQukA58S2sxYT9,01sQ4LtuJF9K1vlMFT,,003zbuw2oHYZOX3QSK
801kSSdOI7XRwagALE,ORD-000000222,Draft,2024-04-24,2026-04-24,New,272 Richard Road,Summit Glen,MA,39425,United States,5050 Amanda Locks,Summit Glen,TX,47167,United States,USD,Synthetic order for test and benchmark use.,2024-02-25T06:45:51Z,2841067.52,001Ivgehi2RhpxmIXK,003plVd4vJoJbCjYVJ,800dQ5vvReLRwMsY9D,026O6gOrGPqb83jYQ6,01sQ4LtuJF9K1vlMFT,,003hp4wXHyQ4ojAYPY
801oVF9yR8Kd65YISA,ORD-000000223,Draft,2025-12-29,2027-12-29,New,89317 Jose Walk,Summit Glen,MA,26237,United States,8515 Erica Spurs,Northhaven,CA,13958,United States,USD,Synthetic order for test and benchmark use.,2025-12-18T16:19:51Z,920261.15,00134kztbICJD2tYCZ,003w6LD3KiJSnn4IOS,,520XJrk2Cut9UV0QB6,01sLoYtuPuiAhJSKZN,0Q0VOT6DEeMaocfS08,003GcXkVO0lvLZYAC3
52tsdQVzzk5eS9DI06,ORD-000000224,Draft,2024-12-01,2027-12-01,Renewal,3626 Anthony Greens,Lake Briar,CO,14479,United States,2652 Montoya Drive,Lake Briar,OR,23669,United States,USD,Synthetic order for test and benchmark use.,2024-10-20T02:01:20Z,2698003.46,001eRJ4GILnQbQxQA2,003SQ0EEK5XeHXIYY7,,006r4qdkepshooRIAE,01sf902KvuoXgXtOGX,0Q0YECB8zGTdfhIKD2,003bm0o8sVuV4gZAAH
520ug8jt9tBboB3ABI,ORD-000000225,Activated,2024-06-05,2025-06-05,Renewal,900 Wagner Light,Cedar Crossing,CA,94727,United States,1174 Poole Island,Alder Bay,CO,68961,United States,USD,Synthetic order for test and benchmark use.,2024-04-15T23:41:21Z,730972.68,001IPJgib6XfdIUAAZ,,,006OJDGBAhw96rhQVY,01sLoYtuPuiAhJSKZN,,
801f1DDgOvUzZJDA0X,ORD-000000226,Draft,2023-02-26,2026-02-25,New,5644 Black Mews,Lake Briar,NC,64161,United States,84818 Myers Bridge,Northhaven,TX,61631,United States,USD,Synthetic order for test and benchmark use.,2023-02-08T14:23:27Z,1846835.31,001PygtS3FHgKj8Q8G,003ZMBiyO8IXgHCQ3U,,020lTku3MQ6NixTI4K,01sf902KvuoXgXtOGX,,
801x7Cu71GAhre1Q0W,ORD-000000227,Draft,2021-03-25,2023-03-25,New,15134 Mary Summit,Summit Glen,NC,69196,United States,88804 Horn Course,Willow Harbor,CA,97056,United States,USD,Synthetic order for test and benchmark use.,2021-02-10T07:05:50Z,1710050.89,0014rTJuxo1U1bKAZR,003jz7dUwvbtlg8AP0,,006WhXbCRPuW6KKAM3,01sf902KvuoXgXtOGX,0Q0W52PeeLUKYZrC6E,003jz7dUwvbtlg8AP0
8018gBv8sp7JwwqIMP,ORD-000000228,Draft,2023-12-27,2025-12-26,Amendment,9050 Nguyen Street,Summit Glen,MA,42210,United States,9044 Paula Pike,Cedar Crossing,CO,82037,United States,USD,Synthetic order for test and benchmark use.,2023-11-10T08:49:00Z,947935.48,0010APGD8asQ2PkIS9,,,006kz7Zjv3Y4k1FIXT,01sLoYtuPuiAhJSKZN,,
801tu2UmqblFplSQBS,ORD-000000229,Cancelled,2023-05-23,2024-05-22,Amendment,4925 Marilyn Passage,Alder Bay,OR,20265,United States,1732 Meagan Divide,Northhaven,MA,43239,United States,USD,Synthetic order for test and benchmark use.,2023-04-11T02:34:34Z,448510.9,00195IoHhooLntmYBW,,,006QJIXxGyVD2r0AHP,01sLoYtuPuiAhJSKZN,,
801184xiBdk9mVVIR6,ORD-000000230,Draft,2022-04-27,2025-04-26,New,4224 Alexandra Hill,Lake Briar,NC,38706,United States,5991 Boyer Centers,Northhaven,MA,43682,United States,USD,Synthetic order for test and benchmark use.,2022-04-18T06:49:28Z,1611165.22,001PygtS3FHgKj8Q8G,0032lndyeYiy5hjYYH,,020lTku3MQ6NixTI4K,01sf902KvuoXgXtOGX,,0031SWb0wrPigO0ACL
801a7nV74lwNz8fYKK,ORD-000000231,Draft,2026-04-10,2029-04-09,New,7945 Jason Common,Cedar Crossing,WA,25800,United States,040 Joshua Spur,Alder Bay,MA,44833,United States,USD,Synthetic order for test and benchmark use.,2026-02-18T08:33:48Z,86846.24,001n3aMHCveux7aI17,003MFEL7zy06OMDQY2,800kC19Ckx0CP9oIY2,80tobc4ke2BPPvLYSC,01sJqGPflRJqwqCPRW,,0034B6n71XDATHeY83
801H7zXmJv82M8GIGQ,ORD-000000232,Fulfilled,2026-02-27,2028-02-27,New,03723 Wilkinson Walks,Northhaven,TX,68944,United States,0184 Eduardo Courts,Alder Bay,WA,68700,United States,USD,Synthetic order for test and benchmark use.,2026-02-22T06:14:51Z,1600829.87,0018YzqdxvbgCoaYQU,003g1jXJmFJ4W6mASA,,00iQdjx4xLmOmbDYYY,01sQ4LtuJF9K1vlMFT,0Q0J1Y6hbUUfoA80CS,003dQtqeHPhJp2RQ4R
801syGdk2tsNu3YYD8,ORD-000000233,Cancelled,2021-06-17,2022-06-17,Amendment,998 Johnson Locks,Summit Glen,NC,97970,United States,947 Olson Cape,Cedar Crossing,TX,31475,United States,USD,Synthetic order for test and benchmark use.,2021-04-29T19:49:41Z,2906998.81,001LInXZfFVYqWIIEB,003PqbGzdOWzt2KAYH,,711i5BYjcggdOQJADX,01sJqGPflRJqwqCPRW,0Q0vJGfZRVU17GBK8G,003PqbGzdOWzt2KAYH
801oZud11DmYpb5IJ5,ORD-000000234,Cancelled,2025-03-05,2027-03-05,Renewal,83959 Anderson Hill,Cedar Crossing,WA,66888,United States,19194 Cox Lakes,Northhaven,CO,67430,United States,USD,Synthetic order for test and benchmark use.,2025-01-31T12:31:22Z,2046815.65,001LvVfPxnoy5b1YY0,,,70iAIXv9JDYCOPBAXU,01sLoYtuPuiAhJSKZN,,
801cJ23zhfipKBwIBQ,ORD-000000235,Draft,2022-03-22,2023-03-22,Renewal,54522 Lindsay Junction,Lake Briar,MA,47981,United States,7830 Cox Fords,Willow Harbor,MA,90480,United States,USD,Synthetic order for test and benchmark use.,2022-01-21T22:48:12Z,1660190.63,001a3aFjkJfo7TTICC,,,02tvRmJ3KgjkxLBYSA,01sf902KvuoXgXtOGX,,
801GkEmxqcR3OrTYGH,ORD-000000236,Fulfilled,2025-10-04,2028-10-03,New,35247 Oconnor Courts,Northhaven,CA,90497,United States,17614 Connie Cove,Lake Briar,OR,20901,United States,USD,Synthetic order for test and benchmark use.,2025-09-04T01:05:09Z,1941113.35,001vXGsLaTZksTjQHC,003pf6ykyjk6JKTQTE,800lN0R2zTk4DqWQ3A,006ytc8Tzkm2B1FI7V,01sQ4LtuJF9K1vlMFT,,003EGUHqPYObg5zQF1
006QRmC7byjDIKOY2O,ORD-000000237,Cancelled,2023-04-03,2026-04-02,New,6678 Acevedo Mills,Summit Glen,CO,90767,United States,379 Richard Forks,Cedar Crossing,MA,39455,United States,USD,Synthetic order for test and benchmark use.,2023-02-24T10:20:34Z,1012561.82,0014WYoiYbOMlUgQDX,003FlAerSxK87n1YYX,800F0UD6CGQr27yQX6,511HCHmbymadrvJIDX,01sf902KvuoXgXtOGX,,003bjmexEjHdelBYO6
801Q9pOQKzFSFPyA8Q,ORD-000000238,Draft,2021-10-08,2023-10-08,New,5048 Isabella Mission,Northhaven,CA,52855,United States,47183 Christopher Crescent,Alder Bay,CA,36681,United States,USD,Synthetic order for test and benchmark use.,2021-08-23T04:04:04Z,1623134.78,001lpuGrFmSTBnuY0M,,800T5EwQaV6BhkSI5T,80tIkHrltvUIWqOY13,01sLoYtuPuiAhJSKZN,,0033XGztMNRMu6dQEB
80ibE9GfDE3WLvyAC9,ORD-000000239,Draft,2025-07-15,2026-07-15,New,200 Allen Trail,Alder Bay,MA,21944,United States,8656 Black Court,Summit Glen,WA,74246,United States,USD,Synthetic order for test and benchmark use.,2025-05-23T12:32:08Z,682521.51,001I9h4vN2Mpc08I26,003WU4Q6S7FReEGY2S,,,01sQ4LtuJF9K1vlMFT,,003WU4Q6S7FReEGY2S
801w3oymcoKkV24QGC,ORD-000000240,Fulfilled,2025-04-13,2026-04-13,Amendment,926 Daniel Path,Cedar Crossing,OR,81479,United States,78811 Alicia Spurs,Cedar Crossing,TX,72705,United States,USD,Synthetic order for test and benchmark use.,2025-04-02T08:20:04Z,2869717.65,001I9h4vN2Mpc08I26,0038M1l1Mhuj6b5ABN,800QlpIV95QgNc1QMK,006wp0dTmUwCRKjYTY,01sLoYtuPuiAhJSKZN,,
801tPlYaYoW2S4sQPV,ORD-000000241,Draft,2021-02-22,2022-02-22,Amendment,762 William Oval,Northhaven,MA,27368,United States,49037 Carolyn Summit,Cedar Crossing,WA,75385,United States,USD,Synthetic order for test and benchmark use.,2021-01-16T06:43:26Z,2306616.26,0012VwYreWt0DuEATR,003DguSTXMnFhemYKP,,80iWtir5PL9VOk7QNC,01sLoYtuPuiAhJSKZN,0Q0rJQcwvRbk29pKUA,003DguSTXMnFhemYKP
801Iu2R1frceDaLAOX,ORD-000000242,Cancelled,2021-10-12,2023-10-12,New,4470 Douglas Radial,Summit Glen,NC,30587,United States,47621 Jasmine Lodge,Lake Briar,TX,27550,United States,USD,Synthetic order for test and benchmark use.,2021-09-15T17:34:26Z,2971996.57,0014BI0PTpGJAb4ICJ,003caJUum9ureexY5I,,006csttRXTGIeDMA2L,01sLoYtuPuiAhJSKZN,,003w3bFh9tGTwKJIHB
72tuog6chn70UURQHB,ORD-000000243,Activated,2021-09-05,2023-09-05,Amendment,725 Lauren Shores,Northhaven,NC,37230,United States,590 Dominguez Inlet,Lake Briar,WA,32901,United States,USD,Synthetic order for test and benchmark use.,2021-09-03T01:07:28Z,320341.86,001JZ9Av5CClhiKIID,003wxcMknbhQxSeY78,,0065Qxa1qeTLEEUACK,01sLoYtuPuiAhJSKZN,0Q0zm9qo7s9wdYKSCU,003wxcMknbhQxSeY78
026dgqdFsacCYffA2Q,ORD-000000244,Fulfilled,2026-06-22,2027-06-22,Renewal,18204 John Squares,Summit Glen,CO,79082,United States,97367 Timothy Dale,Alder Bay,CA,57616,United States,USD,Synthetic order for test and benchmark use.,2026-05-28T00:05:11Z,1434472.99,001IqN1uANorRv0AGO,003yupgGCl5JIUDAR4,,006b0y2r0LCkLeoYVK,01sQ4LtuJF9K1vlMFT,,003uvZvc1h4sYnSYKT
811IKf3SqoVMMPZA2A,ORD-000000245,Draft,2022-12-03,2024-12-02,Amendment,209 White Station,Summit Glen,TX,52307,United States,18144 Jackson Trace,Summit Glen,CA,56464,United States,USD,Synthetic order for test and benchmark use.,2022-10-07T09:58:05Z,2278455.91,001JcZQ7uhRMVxxILW,003XyMpRNkbfCV9IA3,800Xx5FQgFz5fJ9YDO,006v4NgLKt1LzlOAPT,01sQ4LtuJF9K1vlMFT,,003tliMSFlGrNtvQRU
801tEW6qxqKGMkaQG0,ORD-000000246,Activated,2025-10-09,2028-10-08,Renewal,70630 Spencer Radial,Cedar Crossing,TX,65863,United States,137 Luis Village,Willow Harbor,TX,11294,United States,USD,Synthetic order for test and benchmark use.,2025-09-06T23:28:34Z,545359.51,001ViLIuvoOkEvIYR2,003hcrYNRS9497iQ4P,800CzxUbTu2VpkaANO,006yDJdvo00qvdmALK,01sf902KvuoXgXtOGX,,0033Qo4cfGxpEGdIZI
72t2q3DABhIqIaiAA8,ORD-000000247,Draft,2022-10-31,2024-10-30,Renewal,4946 Kirby Forest,Alder Bay,NC,18615,United States,37666 Greene Trail,Northhaven,CA,22109,United States,USD,Synthetic order for test and benchmark use.,2022-09-07T20:49:24Z,806949.5,001UFuHNhHx2c9ZQQ9,003rtUMibap5lyBYSD,,511wLKR6pa9CynzQH6,01sf902KvuoXgXtOGX,,003rtUMibap5lyBYSD
7217BhtKkPZU5QJA84,ORD-000000248,Fulfilled,2025-10-30,2026-10-30,Amendment,502 Chelsea Avenue,Willow Harbor,CO,17963,United States,34889 Stephanie Glens,Cedar Crossing,CA,32719,United States,USD,Synthetic order for test and benchmark use.,2025-09-09T18:35:11Z,2635534.66,001CWFhyR8QJd16AFG,0036bmqoQnfpwNgQ2A,,01t6KOBy3HBszRYIB8,01sQ4LtuJF9K1vlMFT,,003vmqy5fND6SOaI5V
51iE64LMWdla2UoYJF,ORD-000000249,Fulfilled,2024-03-24,2025-03-24,Renewal,045 Christopher Ridges,Northhaven,CA,40806,United States,3509 Martin Trace,Cedar Crossing,CO,62671,United States,USD,Synthetic order for test and benchmark use.,2024-01-27T18:37:24Z,1948677.15,001LvVfPxnoy5b1YY0,,,006HyqoQZ8yzmH0QZN,01sLoYtuPuiAhJSKZN,,
801C4ayt5JeGXaCA6O,ORD-000000250,Fulfilled,2022-06-13,2024-06-12,New,49384 Melanie Brooks,Cedar Crossing,CA,63634,United States,542 Lewis Harbor,Northhaven,CO,41011,United States,USD,Synthetic order for test and benchmark use.,2022-04-21T16:33:17Z,2971151.3,001ltvwfHnMcdhbAJS,0037pt2i2v3DJPZI3U,800jlK3lDzmQ2IWY2A,726FMdiCT0tjq1BYP4,01sQ4LtuJF9K1vlMFT,0Q0p6vY6JOyfUMBSP3,0037pt2i2v3DJPZI3U
801wVE01Ofjw4gSAVL,ORD-000000251,Cancelled,2025-02-23,2027-02-23,Amendment,90361 James Isle,Northhaven,CA,44710,United States,715 Castillo Knolls,Willow Harbor,CO,51433,United States,USD,Synthetic order for test and benchmark use.,2025-02-18T00:22:54Z,1980579.09,001yVmlwCnpWY0fA4W,003z7ZbcBcDrjgLQK6,800TDg4eAVdXb61I6Z,006hLA2JQUbQQsrY23,01sLoYtuPuiAhJSKZN,,003KSHCpaRzgzM8ADK
801LrdMdattRe8mI8I,ORD-000000252,Cancelled,2022-05-21,2023-05-21,New,110 Nicholas Vista,Alder Bay,WA,20833,United States,5056 Vincent Ports,Cedar Crossing,CA,86928,United States,USD,Synthetic order for test and benchmark use.,2022-03-29T07:47:28Z,395514.19,001qP46mGWsPnuOQ5R,003fgQdBHsToCSOINB,,006VnpdoBIZCpspASY,01sf902KvuoXgXtOGX,,003oOBOvrWV3r2WA8W
8015gDTTc1JyvgLYXL,ORD-000000253,Cancelled,2021-04-03,2022-04-03,Renewal,078 Matthews Coves,Cedar Crossing,OR,20689,United States,762 Baxter Hollow,Alder Bay,CO,74558,United States,USD,Synthetic order for test and benchmark use.,2021-02-24T04:00:17Z,88486.22,00134kztbICJD2tYCZ,003dXGwafs3aJCkYNK,,,01sLoYtuPuiAhJSKZN,,003ljgE2o5CJoOEI7M
801ewwmY4xfYai3IDU,ORD-000000254,Cancelled,2024-11-16,2027-11-16,Amendment,227 Morrison Highway,Northhaven,WA,45431,United States,304 Hernandez Ways,Lake Briar,OR,25303,United States,USD,Synthetic order for test and benchmark use.,2024-10-07T22:16:47Z,2126235.32,001JX719udcxa4uA9H,003bOAPrmV9QHMqQJP,800Ri92ZuhhsDG3QCY,006lIGLX4BHWuZhIDK,01sf902KvuoXgXtOGX,,003bOAPrmV9QHMqQJP
52tafsWd7VWGKGTIMO,ORD-000000255,Fulfilled,2023-05-02,2026-05-01,Amendment,70730 Heather Mountain,Lake Briar,TX,16024,United States,33576 Thomas Ville,Cedar Crossing,NC,12492,United States,USD,Synthetic order for test and benchmark use.,2023-04-04T00:55:36Z,403823.49,001iIp10CH2rdjrQCH,003d3lc3YNC33PnQ9O,,006Y9nOjEpG1UpFYNC,01sf902KvuoXgXtOGX,,0035lztNUBNMXswYOA
801zKH0F9cKf6r6ICV,ORD-000000256,Fulfilled,2021-07-12,2023-07-12,New,34234 Matthew Plaza,Summit Glen,TX,59831,United States,9443 Combs Station,Lake Briar,WA,38396,United States,USD,Synthetic order for test and benchmark use.,2021-06-22T23:31:50Z,2924984.32,001CfmgfK8c5I6aQSB,0034SeMRhZnNA4bAKM,,006RKsWbGnLeT0ZAGB,01sLoYtuPuiAhJSKZN,0Q0wyQhXlHJzptuKWG,0034SeMRhZnNA4bAKM
8019VoR398v4QamY62,ORD-000000257,Cancelled,2023-02-07,2024-02-07,New,5596 Samantha Track,Summit Glen,CO,67157,United States,5341 Logan Mountains,Lake Briar,OR,30956,United States,USD,Synthetic order for test and benchmark use.,2022-12-23T06:42:42Z,2065800.25,001x87pLwsHhY3bAD8,003iMpGGuHEEHp3AUB,,006ciCmaANfGW2GAJ5,01sQ4LtuJF9K1vlMFT,,003iMpGGuHEEHp3AUB
801txf4kelD0d7DYIA,ORD-000000258,Cancelled,2025-02-16,2027-02-16,Renewal,55877 Adams Locks,Northhaven,CA,75283,United States,32660 Michelle Camp,Willow Harbor,WA,97515,United States,USD,Synthetic order for test and benchmark use.,2025-01-02T16:53:28Z,1505162.72,001nyKCWKQ4K1MEQBJ,003MqzQMaSwikQPA9S,,006ZjnXTyzgUqNsYQQ,01sQ4LtuJF9K1vlMFT,0Q0bVYx6uYYJxllCUD,003MqzQMaSwikQPA9S
80172dnjtDNl8RNQEU,ORD-000000259,Fulfilled,2022-09-28,2025-09-27,Amendment,6776 Richardson Parks,Northhaven,WA,15362,United States,6614 Ruiz Manors,Alder Bay,CA,69072,United States,USD,Synthetic order for test and benchmark use.,2022-09-03T07:26:28Z,1517290.14,001BAfwqbwr0TsUA0T,003D3vomlJS5FcPAGE,,006MpWBGoNhmLKWYMH,01sLoYtuPuiAhJSKZN,0Q0ptU1LTWUH8NeKAT,003t69nGwXnU10oIEM
70im4fcBOn2NvJPAJ4,ORD-000000260,Activated,2022-08-21,2025-08-20,New,439 Yesenia Terrace,Lake Briar,NC,23726,United States,142 Heather Alley,Summit Glen,WA,48647,United States,USD,Synthetic order for test and benchmark use.,2022-07-21T08:47:27Z,1875244.71,001Pv3IESUoMrhiAAG,003mNOtye7GOV0vI6M,800oqsSwWdfbF7CY5U,81tA5YbVu1uMoiMI5D,01sJqGPflRJqwqCPRW,,003fyk5MA1CwLYWYGO
70iTu1fQ8D8TKf7AVV,ORD-000000261,Activated,2024-09-05,2026-09-05,Amendment,637 Farrell Burgs,Willow Harbor,WA,85676,United States,38914 Quinn Parkway,Lake Briar,CA,18739,United States,USD,Synthetic order for test and benchmark use.,2024-08-21T10:36:15Z,2007374.73,001JTximtecXZZ0IK7,,,006k9D7myVpRB2wYGP,01sQ4LtuJF9K1vlMFT,,003nDG4Edmka5a5A5U
8013QSfLjRswa5yI5O,ORD-000000262,Activated,2023-08-09,2026-08-08,Renewal,1863 Rodriguez Port,Willow Harbor,MA,39459,United States,31351 Alan Knoll,Lake Briar,WA,67918,United States,USD,Synthetic order for test and benchmark use.,2023-06-13T06:34:56Z,675255.46,001Ivgehi2RhpxmIXK,003bbt6hwtwIcbjIHQ,800UxD6MVshdsqHY3W,006cc1DGbPi4SQbA7P,01sf902KvuoXgXtOGX,,003hOelU3VBYjk9QCL
801Jefr1FECIfGrY9Y,ORD-000000263,Activated,2022-03-21,2025-03-20,Amendment,28671 Friedman Way,Lake Briar,CA,37844,United States,167 Chang Fall,Summit Glen,CA,97912,United States,USD,Synthetic order for test and benchmark use.,2022-02-18T12:15:33Z,829951.27,001JTximtecXZZ0IK7,003X4f6SR0QeptkAUS,800dA49UIlLvQcgYQJ,006k9D7myVpRB2wYGP,01sQ4LtuJF9K1vlMFT,,003u2f5oGPzB7zdA0X
8013Q0qDYhcGZUaIVO,ORD-000000264,Cancelled,2022-02-12,2024-02-12,Renewal,014 Reed Ville,Cedar Crossing,MA,77844,United States,9730 Glenn Passage,Northhaven,CA,25985,United States,USD,Synthetic order for test and benchmark use.,2021-12-20T04:40:24Z,2774634.58,001OH94vlTF3MI8Y08,003gXnNZoWXyNSKQQ3,,726ubCp6MSaveepAVP,01sLoYtuPuiAhJSKZN,,003gXnNZoWXyNSKQQ3
801A1ASSWBojtjAQD8,ORD-000000265,Activated,2022-11-27,2024-11-26,Amendment,18567 Johnny Parkways,Lake Briar,CA,30277,United States,10965 Alvarado Island,Willow Harbor,OR,94119,United States,USD,Synthetic order for test and benchmark use.,2022-11-09T14:54:07Z,1774171.34,001K0CnPI0KA5TEY6P,003ACcgNQk1gIu3YOT,800xsJpCzfdiyvBQOH,0069eIJaAD2ocYEA87,01sQ4LtuJF9K1vlMFT,,003ACcgNQk1gIu3YOT
801TuTEMw77o9s0AKR,ORD-000000266,Cancelled,2026-03-03,2027-03-03,Amendment,86210 Hernandez Knolls,Willow Harbor,NC,23675,United States,91061 Hendrix Light,Summit Glen,TX,10684,United States,USD,Synthetic order for test and benchmark use.,2026-01-29T23:53:36Z,2064132.37,0013e2Rh2QW4yB5YBM,003aOXN8maPyJ9cYND,,710o83hvzN5Li6qYSI,01sf902KvuoXgXtOGX,,003f9w9hQtlxEGRQQM
801u3r7tn1aDURnY2N,ORD-000000267,Activated,2025-12-06,2027-12-06,New,13122 Robert Coves,Alder Bay,NC,76954,United States,47910 Michael Forks,Alder Bay,NC,53924,United States,USD,Synthetic order for test and benchmark use.,2025-11-13T23:00:06Z,1748084.92,001C3SilogoPTPGIWX,0034oLsDgUhHMnqY3Z,800yoICljZQqLlBQCN,726XozNERgAAZDlIZ8,01sLoYtuPuiAhJSKZN,,0034oLsDgUhHMnqY3Z
801V2vOlV3ezJftYX0,ORD-000000268,Activated,2024-11-12,2027-11-12,Amendment,0136 Saunders Parks,Summit Glen,CA,31297,United States,712 Davis Isle,Alder Bay,CO,83179,United States,USD,Synthetic order for test and benchmark use.,2024-11-09T15:49:00Z,271241.55,0019ojrY0cvCQ2UQ6L,003BxoQAfxO1TrZYEW,,006kAGeAabJUDUDIQL,01sQ4LtuJF9K1vlMFT,,003m8THYf4oJQr4YY8
801wkEdFP42O0qsY8A,ORD-000000269,Activated,2022-07-04,2024-07-03,Amendment,389 Jesse Ridges,Summit Glen,MA,27814,United States,7476 Williams Prairie,Cedar Crossing,NC,97556,United States,USD,Synthetic order for test and benchmark use.,2022-05-10T07:35:56Z,1407390.34,001Oil2EokU3tWpID9,0036mmNusffWovpIGN,,0061NMs5MRG7sHyINX,01sJqGPflRJqwqCPRW,,0036mmNusffWovpIGN
801iKdBoXcqJjbJQN6,ORD-000000270,Activated,2023-10-22,2026-10-21,New,0355 Jamie Center,Summit Glen,WA,67041,United States,931 Pedro Center,Summit Glen,OR,96771,United States,USD,Synthetic order for test and benchmark use.,2023-09-02T23:37:08Z,433631.68,0014BI0PTpGJAb4ICJ,003N7npX1LNheCRIK8,,006US9BsmcxRtyEIMR,01sLoYtuPuiAhJSKZN,,003iTmW3vNbCgffI76
801UNCEYAuQftIsY7Y,ORD-000000271,Fulfilled,2024-10-10,2026-10-10,New,7423 Roger Rest,Alder Bay,WA,47404,United States,953 Stephanie Port,Lake Briar,WA,88373,United States,USD,Synthetic order for test and benchmark use.,2024-09-24T17:16:50Z,2928363.52,001UztNJY1B3mZVQ88,003oZR86kwXXZqKI7I,800PautxQ8EMxicIAU,0062XJlJw5xHNIxIQ3,01sf902KvuoXgXtOGX,0Q0ndfIv8ui7j2R05X,003oZR86kwXXZqKI7I
801yAioLhspMviMAI7,ORD-000000272,Draft,2025-03-15,2026-03-15,New,7468 Jones Dale,Alder Bay,TX,45073,United States,67084 Briggs Pines,Northhaven,TX,13938,United States,USD,Synthetic order for test and benchmark use.,2025-01-18T11:57:30Z,970469.92,001Ivgehi2RhpxmIXK,003IRksS65HO8wmQ1A,,006K45NvXKh9aHIYHT,01sLoYtuPuiAhJSKZN,,003M3ZXseoHu6DcQVR
