Id,TeamMemberRole,AccountAccessLevel,OpportunityAccessLevel,CaseAccessLevel,CreatedDate,AccountId,UserId
01MSCInwRiYKRt7E5F,Account Manager,Read,Edit,Read,2025-02-01T07:18:11Z,001qwQ0uBTzXeScQCK,005sAEUaULAzZRzQYB
01MuxTAWlnbfbjR25H,Support,Read,Read,Read,2025-05-11T11:09:11Z,001DmIO5EqT4tawY4D,005Nr8mKUnQ3oinATY
01MpAM7omnwNwQqEZQ,Sales Engineer,Read,Edit,Edit,2024-08-18T04:23:18Z,0012Mm2CXMo3FSXAIK,005TIJckr7dVcDJQZF
01Mnohp6kBEsPT5E1P,Executive Sponsor,Edit,Edit,Edit,2025-05-20T09:49:36Z,001oPLQgL6DtzXuQJ9,005G7PmEiXypty3IQL
01MS5isUgDXPffsUG2,Executive Sponsor,Read,Read,Edit,2021-09-11T10:14:08Z,001IZMzpc9F1Z8oAA7,005YLX0oRwAflvAQZO
01MKETSKfln01A624Z,Account Manager,Edit,Edit,Read,2026-03-08T22:57:16Z,001OphrQTgtGmAPIMC,005LSah1u1GnYGbYOG
01MLpNEVlE6IHBwEO1,Support,Read,Edit,Edit,2023-02-16T08:48:59Z,001JTximtecXZZ0IK7,0057ufaHufy75ktAX1
01M26tNuMHir103MBN,Account Manager,Edit,Edit,Read,2023-06-11T10:19:17Z,001XJBJ9looV3jVARS,005RHpTOWiLP3HTIID
01Mifz3SRQ2yvyyEO6,Executive Sponsor,Edit,Edit,Edit,2025-07-28T19:08:41Z,001Y94eVbSCMZThYRA,005mKVeNm7pzbbYYYT
01MvuxhOBszUOGS2X8,Sales Engineer,Edit,Edit,Edit,2021-11-29T03:07:35Z,001F0HyTq0ZVe9LIP9,0051j8xdsf40yysQI6
01MfqzjcFlBuG3lUEE,Account Manager,Edit,Edit,Read,2026-02-12T22:02:24Z,001hgdJHI7bDrNzIKJ,005ftlxDfFrLcpCQHP
01Mk8OrJCOekbhQENX,Support,Read,Read,Read,2025-06-27T23:33:47Z,001ygA3FAG75gTTAXO,005lJuJ789IRmEmQF4
01MtWnhVs4t2RV92M6,Account Manager,Read,Read,Edit,2023-07-31T03:49:30Z,001F0saAL86T3h5IUF,005yqybzTtVK8u6IOR
01MtlpowZKTf7bYU8E,Sales Engineer,Read,Read,Edit,2026-06-29T16:18:42Z,001lpuGrFmSTBnuY0M,0055EGfQDBgoAh8IFH
01MuxPYPa5PcUz12GH,Executive Sponsor,Edit,Edit,Read,2021-09-07T01:11:06Z,001ZX951OeRh6EHIOJ,005uhkQoPWOptXZIZE
01MOS0qW7RIA8vmUX5,Account Manager,Edit,Read,Read,2026-05-28T18:48:29Z,001Ok5JQopT2gTPQYR,005sAEUaULAzZRzQYB
01MCbck5NEIrP6kMKK,Support,Read,Edit,Edit,2025-04-26T16:21:38Z,001iIp10CH2rdjrQCH,005ztlrbFPcuOLhY8F
01MtHJVKFL48nZrMJI,Support,Edit,Edit,Edit,2025-02-27T19:59:12Z,001Le6Z1bT7O20fIWC,005NradmkgHLf0bIJ5
01MitAscDGIhhUbMTP,Support,Edit,Read,Edit,2023-03-12T11:22:08Z,001wp2Q6PkIMrfFY6U,005lkwCvvs1NKzQIH0
01M69Lz62l8zC6IE2O,Account Manager,Edit,Read,Edit,2024-03-28T22:21:05Z,001PFGdur2jMSzLAST,005qOi29J2o9pHYYCI
01MM4DgDUraQLObE6P,Executive Sponsor,Edit,Read,Read,2024-07-02T18:58:17Z,001hY0bG1ZS5TO8AMZ,005NvlW1Gc9rLAVAYL
01MvQjCoeM0AUkvMMD,Account Manager,Read,Read,Read,2025-01-30T09:06:40Z,001I9h4vN2Mpc08I26,005hTpAX3O60UK0AAJ
01MHAcTuo4GEtZ1264,Support,Read,Read,Read,2025-03-06T10:24:16Z,001tvKQbYklnB9tY2P,005ftlxDfFrLcpCQHP
01Me7iZZQH58x4Q2S7,Support,Read,Read,Read,2023-01-03T16:42:52Z,001tvKQbYklnB9tY2P,005XE0YLnoIgg8hAV9
01MHThsFpCldWavMXF,Sales Engineer,Edit,Read,Read,2024-01-26T05:24:29Z,001KqKN8Jf0F9i9AKQ,005hp0uS7WWG0emI9I
01MFe9wP9yMjoXyMVB,Sales Engineer,Edit,Edit,Edit,2021-04-16T15:30:18Z,001e0UGOTVraqTKQN3,005TU4vqRu98dHsY03
01MCmmIS89l3MEV2ZB,Executive Sponsor,Edit,Edit,Edit,2022-03-22T16:04:15Z,001oPLQgL6DtzXuQJ9,005hfmtBm0piYtTY6K
01MHqbosV8nL2XgES4,Account Manager,Read,Read,Read,2025-09-10T17:37:19Z,001ChwEVGrfK5bMI0W,005NvlW1Gc9rLAVAYL
01MH7ccG4DFzIrGUR4,Support,Read,Read,Read,2025-06-02T19:06:05Z,001hY0bG1ZS5TO8AMZ,005lkwCvvs1NKzQIH0
01MExTUxxEE8jEpM2Y,Executive Sponsor,Edit,Edit,Read,2022-01-06T23:19:15Z,001R0OuIWPEowdMYT2,005TU4vqRu98dHsY03
01MvWbjUzwjMJgUEBK,Sales Engineer,Edit,Read,Edit,2021-01-20T04:36:42Z,001n3aMHCveux7aI17,005xEqNFzxKXya6IGV
01MCTBwakXyExQFMPO,Executive Sponsor,Edit,Edit,Read,2022-02-28T21:37:43Z,001dst7EZIkJP6gQAU,005NvlW1Gc9rLAVAYL
01MX1MFNNuKKHmoUB7,Executive Sponsor,Read,Read,Edit,2023-09-30T09:29:20Z,001Incobp7HHs7MAA7,0059cNiXLcpBkagI2J
01MSJoO9odzT2liEGG,Executive Sponsor,Edit,Edit,Edit,2022-05-02T06:30:09Z,001Cf0Zp88DAw7JQGL,0057pBBoeyfvmpBIQ5
01MfafSPIM6RPqs2A7,Support,Edit,Edit,Edit,2023-08-13T16:49:40Z,0017R1i3b17QyDUAUX,005YLX0oRwAflvAQZO
01MYwYMNla4nJJKE2A,Sales Engineer,Edit,Read,Read,2025-01-12T17:33:28Z,001ClNAQA1Xn4fUINT,005VOHFbnLYK0gIIP7
01Mr123i84o56GD2HE,Sales Engineer,Edit,Edit,Read,2021-07-09T16:27:42Z,001hgdJHI7bDrNzIKJ,005HaJ2hmBAEZjjA5K
01MaoSzEvy0jdLgUC2,Support,Read,Edit,Read,2025-04-06T10:16:54Z,001LTm1VHVbNsV6I1D,005mKVeNm7pzbbYYYT
01MWImbRkvaT38uUUF,Executive Sponsor,Edit,Read,Edit,2023-08-10T09:48:57Z,0012B0IsTb8G7BVAST,005XE0YLnoIgg8hAV9
01MfGkL3sosyq3P27Q,Support,Edit,Read,Read,2023-04-07T02:05:05Z,001JTximtecXZZ0IK7,005IKQxHrnOfGBxYIU
01McRRbdS2y7WzJ2KE,Sales Engineer,Read,Read,Edit,2026-06-27T16:16:20Z,00134kztbICJD2tYCZ,005dY26xUNDmki4A5N
01McC5j3bEa9jlI2AA,Account Manager,Edit,Edit,Edit,2023-02-14T15:53:31Z,001nrvjrS2WHC2oY9X,005wmbTnVpYGoJ1AGI
01M49xPFxNlOnWq2CY,Support,Edit,Read,Read,2025-03-13T13:54:26Z,001b6YbqymKD3ZDA0A,0055EGfQDBgoAh8IFH
01MTd8TkeuoxJzL2C9,Sales Engineer,Edit,Edit,Edit,2021-08-25T23:41:15Z,001F0HyTq0ZVe9LIP9,005sAEUaULAzZRzQYB
01MK6qjwU5gdBMkEC5,Support,Read,Read,Read,2025-12-07T10:52:52Z,001H8DiQNUTC9JGQA0,005uepIIzxcmHrDI1O
01MNNqwLAHEWzVVECN,Support,Edit,Edit,Read,2022-11-12T00:42:48Z,001gn26KfjMg4ZII8J,005hvPRYHDjoBLOQ3X
01MjrdWGliGqCFvUMU,Support,Read,Edit,Read,2024-09-06T10:01:33Z,001X3Yql9lqICvlQUO,005gMY3fFnSvHOzQLX
01MfxxpR6sFeO9h2K4,Support,Edit,Edit,Edit,2022-06-02T01:01:54Z,001IPJgib6XfdIUAAZ,005XE0YLnoIgg8hAV9
01MAO4pnV828SaE26A,Support,Edit,Read,Read,2023-02-27T09:19:29Z,001ltvwfHnMcdhbAJS,005yrzZ2QLuB1ZZYH4
01MmVW8sAQt2NZGMIX,Support,Read,Edit,Read,2024-08-09T21:28:13Z,001dst7EZIkJP6gQAU,005RHpTOWiLP3HTIID
01M91pvO1pI4rCaEWD,Account Manager,Edit,Read,Read,2024-11-03T14:50:33Z,001jsWcaI2ueqNkQ4J,005k3rdmx8LrOE0AIT
01Me8MoXNazdtqLEO9,Account Manager,Read,Read,Edit,2022-10-15T12:01:22Z,001pUY9CVMaLCa4YQV,005ftlxDfFrLcpCQHP
01MFtg3A83kU7mBM1T,Sales Engineer,Read,Read,Read,2023-10-21T14:44:18Z,001HPdcdRz4xhIHI7A,005NradmkgHLf0bIJ5
