Id,Subject,Status,Priority,ActivityDate,Type,Description,CreatedDate,IsClosed,WhatId,WhatType,WhoId,WhoType
00TPFvFeUUDPKwHE24,Prepare proposal,Deferred,Normal,2026-08-23,Email,Synthetic follow-up activity for CRM workflow testing.,2021-03-06T04:14:49Z,0,7010j7HiIFs5acMAA2,Campaign,003ow8WYNE6EwSDIHI,Contact
00TJLZLM2jOsTNDMHA,Review requirements,Not Started,Normal,2023-10-29,Call,Synthetic follow-up activity for CRM workflow testing.,2021-06-19T10:14:12Z,0,7010j7HiIFs5acMAA2,Campaign,005Q6nhOxiXcbVOS5X,Lead
00TrL5U7wZzLXO6MMQ,Prepare proposal,Deferred,Normal,2022-04-28,Call,Synthetic follow-up activity for CRM workflow testing.,2022-07-31T09:02:26Z,0,7114KCSJqEfdNPZIN6,Opportunity,0035IMKESbbHIf2QVT,Contact
00TkWEiCisLUmN7U8I,Follow up,Completed,Normal,2021-04-02,Other,Synthetic follow-up activity for CRM workflow testing.,2025-11-24T13:28:37Z,1,800UWmTFNBO8gEGA6V,Contract,,
00TLUIjoaRybAUP2JC,Send workshop summary,In Progress,Normal,2026-02-03,Other,Synthetic follow-up activity for CRM workflow testing.,2023-03-04T23:58:30Z,0,02itsMSiGtCFY00Y0N,Asset,,
00TN3P1qJmAQU2J2YH,Follow up,Completed,High,2021-10-21,Other,Synthetic follow-up activity for CRM workflow testing.,2021-04-03T11:17:26Z,1,001CnMOxOxVLCc3Q42,Account,003JiQDqPoDL4GoQTM,Contact
00T5bixGhXaafGA2J2,Send workshop summary,Deferred,Low,2024-01-30,Email,Synthetic follow-up activity for CRM workflow testing.,2022-04-13T20:19:34Z,0,02iFgfAt4TP8QjEAN3,Asset,003cHlxZyg7q4QEQ61,Contact
00TQnPc71kRBBIGEAB,Review requirements,Waiting on someone else,Normal,2026-01-05,Other,Synthetic follow-up activity for CRM workflow testing.,2022-01-25T18:27:06Z,0,001ll0htSxmTlUFAHW,Account,003BskLh21cVrRtYUX,Contact
00TTpbFr04JcngHENO,Prepare proposal,Deferred,Normal,2025-07-01,Call,Synthetic follow-up activity for CRM workflow testing.,2024-11-07T20:05:58Z,0,500upf4B7JlodnUQ7P,Case,,
00T9uH85CUWZ2yvE1G,Review requirements,In Progress,High,2025-12-20,Other,Synthetic follow-up activity for CRM workflow testing.,2021-06-16T05:54:24Z,0,500EFgn1V53ORC6IEU,Case,003Fv1MxeAi9aF5QZB,Contact
00TroIP4qwjgaLN2Z2,Review requirements,Waiting on someone else,Normal,2021-06-07,Other,Synthetic follow-up activity for CRM workflow testing.,2025-10-23T21:29:48Z,0,001Hbp8pEhElgRqIO2,Account,0038gJHvjeY2Oe1A8W,Contact
00Ts3ze6M6d2ZLrUXB,Prepare proposal,Completed,Low,2024-08-21,Email,Synthetic follow-up activity for CRM workflow testing.,2021-12-11T23:57:57Z,1,02iCL3HrkaWX4zVQXO,Asset,,
00TFf7NmlrpdzaWUA9,Prepare proposal,Waiting on someone else,Low,2026-08-27,Call,Synthetic follow-up activity for CRM workflow testing.,2026-01-18T11:15:47Z,0,,,,
00THjSmnia4E3ARU6X,Prepare proposal,Deferred,High,2024-10-10,Email,Synthetic follow-up activity for CRM workflow testing.,2022-10-11T04:05:33Z,0,8010gPVXkMVNh42AIE,Order,003RD5gu5K35E72A7G,Contact
00TtoQ9Cty9lGkbUDP,Follow up,Waiting on someone else,Low,2022-04-15,Other,Synthetic follow-up activity for CRM workflow testing.,2022-09-24T04:18:59Z,0,001oL00mAodv6UcYFE,Opportunity,00Qx5o58oifQCyMM6P,Lead
00TugvVB9bN4j6dMIM,Review requirements,Not Started,High,2025-08-12,Email,Synthetic follow-up activity for CRM workflow testing.,2026-04-08T11:58:54Z,0,81iIHdj0AoyTBidADX,Opportunity,003ZYrjQOc11mxoIVN,Contact
00T00JD8hSujC7vMON,Prepare proposal,In Progress,Normal,2025-01-16,Other,Synthetic follow-up activity for CRM workflow testing.,2022-09-25T06:08:30Z,0,0012B0IsTb8G7BVAST,Account,003mOkC58L5m0JSIM2,Contact
00TAzvSNsdTnVXLE6A,Review requirements,In Progress,Low,2021-11-28,Other,Synthetic follow-up activity for CRM workflow testing.,2021-11-14T12:00:12Z,0,801xiIEZP5JgE4HQP0,Order,003nPbAyKFB9ieCAE2,Contact
00TtAF9cPbyHTtdMXK,Review requirements,In Progress,Low,2021-10-20,Other,Synthetic follow-up activity for CRM workflow testing.,2023-01-19T20:27:18Z,0,500bDOJ9n7sfcP9QS3,Case,003JnuXvNApvLnBAQA,Contact
00TPW7j6cNU1Ag3EXR,Prepare proposal,In Progress,High,2025-04-22,Email,Synthetic follow-up activity for CRM workflow testing.,2023-08-21T23:04:51Z,0,0014rAjCuliftUBIPG,Account,003CrWnoDeTyHhVYCB,Contact
00TgNRiFsJ6P96WE89,Send workshop summary,Completed,High,2024-07-28,Email,Synthetic follow-up activity for CRM workflow testing.,2021-04-19T05:12:45Z,1,006b2uTzEH4AvHaYQB,Opportunity,,
00T6tmzeyhl6bJpEHV,Follow up,Completed,High,2022-12-09,Other,Synthetic follow-up activity for CRM workflow testing.,2023-07-31T22:31:16Z,1,51tM5ryNTWZu5YKICY,Order,003MzEjs92OIMruAGM,Contact
00TjUqqhbE9sza8EQ0,Follow up,Deferred,Normal,2021-03-03,Call,Synthetic follow-up activity for CRM workflow testing.,2026-03-01T10:50:13Z,0,500mXc2wlA3hfqYQHM,Case,003Wi80dxTCsfYLI77,Contact
00TpXRs2U56Nt1zM3A,Send workshop summary,In Progress,High,2023-03-17,Other,Synthetic follow-up activity for CRM workflow testing.,2021-11-19T01:34:58Z,0,500xH6PMRxNjCeUQE0,Case,003dhbqvcOmeH61IVE,Contact
00Tb9fdHIwmiKJaEN0,Follow up,Deferred,High,2021-07-17,Other,Synthetic follow-up activity for CRM workflow testing.,2025-04-27T08:24:22Z,0,001tvKQbYklnB9tY2P,Account,003Lf45AXPYWuMBI4W,Contact
00TlFsRlByGW5jK23I,Send workshop summary,Waiting on someone else,Normal,2024-08-12,Other,Synthetic follow-up activity for CRM workflow testing.,2024-09-04T15:59:53Z,0,72icO5RiRBZflxQYYM,Opportunity,003VxLo3FH5P5RIAB7,Contact
00TFpysP0UG52F7275,Prepare proposal,Completed,High,2023-08-26,Email,Synthetic follow-up activity for CRM workflow testing.,2021-04-18T19:39:11Z,1,001Y7WfxpecwwzUQ8R,Account,00QhSuqtTbg2NepUN2,Lead
00TyvKjlutGVT9fM2R,Prepare proposal,Deferred,Normal,2025-07-13,Email,Synthetic follow-up activity for CRM workflow testing.,2024-06-22T09:59:53Z,0,800F1qhUfGAYfh4IIW,Contract,003xBwIhy1a5i6GY0X,Contact
00TKXMzMFkyq1p4E74,Follow up,Not Started,Normal,2021-09-27,Call,Synthetic follow-up activity for CRM workflow testing.,2021-12-07T18:25:24Z,0,001JX719udcxa4uA9H,Account,003PVjht8so2oTdQOV,Contact
00TR6aKWeLbkfJy2F5,Review requirements,Completed,Low,2022-07-14,Other,Synthetic follow-up activity for CRM workflow testing.,2025-06-28T06:06:57Z,1,500npokBLyF3MHVAFH,Case,0038mpZAjyw0zY6APK,Contact
00TTfdGHMulBwSNMZF,Prepare proposal,Not Started,Low,2025-04-28,Call,Synthetic follow-up activity for CRM workflow testing.,2023-12-14T10:00:24Z,0,006Ngp3eXn7oUtMIL0,Opportunity,003BhpE4doSQY7nIZN,Contact
00TlX0ejm5LQTxiEMI,Send workshop summary,Completed,High,2021-05-01,Email,Synthetic follow-up activity for CRM workflow testing.,2022-04-24T12:21:44Z,1,001XJBJ9looV3jVARS,Account,003MFEL7zy06OMDQY2,Contact
00TY5vIFFe6sNGMEK4,Review requirements,Not Started,Normal,2022-04-22,Email,Synthetic follow-up activity for CRM workflow testing.,2024-07-16T03:02:44Z,0,0018MjZShtig55PAG6,Account,,
00T0tobZrvW6XtUU7W,Prepare proposal,In Progress,Normal,2021-05-06,Email,Synthetic follow-up activity for CRM workflow testing.,2025-06-14T16:21:29Z,0,0015fdr3n38vtS2Q4V,Account,0032bztYjov6Fs6Y0N,Contact
00TqFsUUZeMBGvzUNO,Review requirements,Completed,High,2025-01-22,Call,Synthetic follow-up activity for CRM workflow testing.,2025-07-11T02:59:28Z,1,001ClNAQA1Xn4fUINT,Account,,
00TvISSskjYMa3rUY7,Follow up,In Progress,Normal,2024-11-03,Call,Synthetic follow-up activity for CRM workflow testing.,2024-05-27T01:04:22Z,0,006xQi6si2wAxTTQRH,Opportunity,003m8THYf4oJQr4YY8,Contact
00TqdW3ewoV7QH72SM,Review requirements,Deferred,High,2024-08-28,Other,Synthetic follow-up activity for CRM workflow testing.,2022-11-02T22:35:14Z,0,01i66jB7YseiJuuA70,Opportunity,003moatACR4H0qAI31,Contact
00TZzCpXaObA2hK2P1,Prepare proposal,Deferred,Normal,2023-05-04,Call,Synthetic follow-up activity for CRM workflow testing.,2022-04-02T21:28:44Z,0,,,003EksnMRiNmAioI92,Contact
00TuNmM896HFtvLM86,Send workshop summary,Completed,High,2023-03-30,Other,Synthetic follow-up activity for CRM workflow testing.,2022-11-12T02:20:06Z,1,02ixAcnEdnz6SSyACK,Asset,00QWSytQGt0ejIgE8X,Lead
00T8xKXSjBgKsK1EKB,Prepare proposal,Completed,High,2025-03-10,Other,Synthetic follow-up activity for CRM workflow testing.,2025-09-21T03:50:14Z,1,006CviPdHhKL0aMIBR,Opportunity,,
00TYyXI5z3iAjJYEC7,Prepare proposal,Completed,Low,2022-08-01,Other,Synthetic follow-up activity for CRM workflow testing.,2023-10-03T00:56:25Z,1,72iELLOBDcXDk49AIU,Opportunity,003G1xx6KqMl4esY76,Contact
00TVAtfkukt1h1c2QV,Review requirements,Waiting on someone else,Normal,2024-11-06,Email,Synthetic follow-up activity for CRM workflow testing.,2024-06-29T02:53:02Z,0,01tt2HXiQI7E9F1IRL,Product2,00Qx92SrlgSdnglQ1J,Lead
00TL4lQwLq0OtTK2MR,Follow up,In Progress,Normal,2023-03-12,Call,Synthetic follow-up activity for CRM workflow testing.,2023-07-29T01:14:39Z,0,001KqKN8Jf0F9i9AKQ,Account,003jXyri6v4rvjpQPL,Contact
00TMfHBcqNWMPYwE8K,Review requirements,In Progress,Normal,2024-05-02,Other,Synthetic follow-up activity for CRM workflow testing.,2024-12-01T04:12:33Z,0,001EocC12jSBhyyIOU,Account,00QcBB1AyZpr6nu28I,Lead
00TmShl6GdrkwIa2IE,Follow up,Deferred,Normal,2023-05-22,Other,Synthetic follow-up activity for CRM workflow testing.,2022-12-04T17:23:33Z,0,001MMbrZQQUkCyfI5Q,Account,003PYALDHZwx2BLIUX,Contact
00TZw8iZKsNoYnuEBM,Send workshop summary,Waiting on someone else,Normal,2026-02-12,Other,Synthetic follow-up activity for CRM workflow testing.,2023-05-06T04:58:39Z,0,500FW9RQrU7VWO0IVX,Case,003D0Bdf1C14kvBQQ7,Contact
00T2wMDhz7ZqK6wMIQ,Prepare proposal,Completed,Low,2023-03-28,Email,Synthetic follow-up activity for CRM workflow testing.,2023-09-18T08:44:19Z,1,011EmMMoe4AiNxvI4S,Opportunity,003b5App7BPEwpaYJM,Contact
00Tafx7teVFxFs5E7C,Prepare proposal,Not Started,Low,2021-09-23,Email,Synthetic follow-up activity for CRM workflow testing.,2021-09-21T06:09:30Z,0,,,003NbNjLIUIBrJSH95,Lead
00TypMFWtsxXLOUURW,Follow up,Not Started,High,2021-02-01,Call,Synthetic follow-up activity for CRM workflow testing.,2021-09-24T10:52:02Z,0,02iEshGcxWiqIppYMJ,Asset,,
00T579DjakEOAb7UHC,Send workshop summary,Deferred,Low,2021-03-18,Call,Synthetic follow-up activity for CRM workflow testing.,2024-02-09T12:08:06Z,0,001jIiXAhBEHXIPYQP,Account,0035h3Lteqqq5apA6B,Contact
00T0g4QNvFsfvmBUPT,Follow up,In Progress,High,2022-10-30,Email,Synthetic follow-up activity for CRM workflow testing.,2021-04-20T21:06:55Z,0,001PuTTthcGKMiPQUX,Account,00343bIdpjNXmX0IFJ,Contact
00T4Cnu8Z11jFglMUZ,Review requirements,Completed,Normal,2024-11-05,Other,Synthetic follow-up activity for CRM workflow testing.,2021-09-03T16:24:03Z,1,500wrP3FKWu1E6MYGA,Case,00157KzajWkpJuEKH0,Lead
00T8bZsQPmf1QVKE8V,Send workshop summary,In Progress,High,2021-05-28,Other,Synthetic follow-up activity for CRM workflow testing.,2022-12-19T20:32:24Z,0,001DbpAGYxaJeBJQYG,Account,003hcRo1zSO0VqJA87,Contact
00TJ4EzBOg2qgFFE8S,Follow up,Waiting on someone else,Low,2021-06-02,Other,Synthetic follow-up activity for CRM workflow testing.,2021-06-30T20:14:16Z,0,800mYaFG358SfVvAZT,Contract,003dHank2PqtZ4pI8H,Contact
00TAqC4NfvtZltWMBT,Prepare proposal,Waiting on someone else,High,2021-05-06,Call,Synthetic follow-up activity for CRM workflow testing.,2026-05-27T21:39:33Z,0,001L6QQcpJ1qXB2Y62,Account,00QyyuYRYAT29uw2XJ,Lead
00TtFaNaRRqt41BMP7,Send workshop summary,Deferred,Low,2026-05-09,Call,Synthetic follow-up activity for CRM workflow testing.,2021-11-04T13:01:25Z,0,516Cx2wqpjjPwLpIDO,Opportunity,003RQmxBmgXrTwhQ30,Contact
00TfTfFG3scy8dR21Z,Send workshop summary,Deferred,High,2023-10-12,Other,Synthetic follow-up activity for CRM workflow testing.,2021-05-12T18:48:19Z,0,81tHjA0goD8mPAOI4W,Opportunity,00Qu1zWsmYYcL27UBY,Lead
00TGizlRdVQjDLt243,Prepare proposal,Completed,High,2022-11-09,Email,Synthetic follow-up activity for CRM workflow testing.,2026-02-03T09:54:26Z,1,006OwjKiI3iGtZIQE2,Opportunity,003jKLgBBZgnjjrAVG,Contact
00TyrLY8MIgR1oDU1G,Send workshop summary,Not Started,Normal,2026-02-10,Call,Synthetic follow-up activity for CRM workflow testing.,2022-06-18T03:27:56Z,0,001NlUpPvRS2wnzIYM,Account,003OYlRigytfHN6IEE,Contact
00TTjpDntuwCFcw2J9,Follow up,In Progress,Low,2022-09-15,Email,Synthetic follow-up activity for CRM workflow testing.,2025-08-07T11:54:17Z,0,506KFidge6NFupaQIL,Opportunity,003fMs2WmqbMFvAI9L,Contact
00Tt0ZUr9ibVRDg2RG,Send workshop summary,Completed,Low,2024-06-23,Call,Synthetic follow-up activity for CRM workflow testing.,2024-12-29T01:19:41Z,1,,,0032bztYjov6Fs6Y0N,Contact
00Tabio7jp4wbPhUAT,Send workshop summary,Completed,High,2021-04-09,Other,Synthetic follow-up activity for CRM workflow testing.,2021-10-18T12:45:53Z,1,5000c9uDL5PwaPfIH3,Case,003Gql7cL20isNIQSH,Contact
00TBaAdVBoVHpsa2H8,Send workshop summary,Completed,Normal,2026-07-06,Call,Synthetic follow-up activity for CRM workflow testing.,2023-11-16T09:29:18Z,1,500V819CJ8iL2PmIXG,Case,00307lU2ygNrc41IAC,Contact
00TxTZiVUQ7tQxkUTI,Prepare proposal,Not Started,High,2024-02-10,Call,Synthetic follow-up activity for CRM workflow testing.,2026-03-21T10:49:58Z,0,02tVu2sNbF2JB0fYO1,Opportunity,,
00TYqWamn7qPC1rMIR,Prepare proposal,Not Started,High,2024-02-24,Email,Synthetic follow-up activity for CRM workflow testing.,2021-10-07T17:01:02Z,0,02iqcKPcEx9xei8Q9W,Asset,003n1jeyVachCmzIYQ,Contact
00TzUZgnIgGsgLYE12,Prepare proposal,Not Started,Low,2023-07-31,Call,Synthetic follow-up activity for CRM workflow testing.,2023-06-18T15:24:57Z,0,001n3aMHCveux7aI17,Account,,
00TuVPR8shrC715U6A,Follow up,Completed,Normal,2026-05-25,Other,Synthetic follow-up activity for CRM workflow testing.,2024-01-09T02:34:06Z,1,02iEpmp4syknLMTITT,Asset,003GIKNqqX4LLbtIH9,Lead
00TSd4ZcDK9lCjs29X,Prepare proposal,Not Started,High,2025-02-17,Other,Synthetic follow-up activity for CRM workflow testing.,2025-07-08T04:19:46Z,0,001gQSNxeXgntf7YR3,Account,003kuYbSILmanGGQWO,Contact
00TS8EHCgKDLjCwM0G,Follow up,Waiting on someone else,High,2023-08-16,Other,Synthetic follow-up activity for CRM workflow testing.,2022-03-11T00:53:25Z,0,7012gLtQpc999YmQNW,Campaign,003eq87fLqVZtodA76,Contact
00TcoTOvtXCVLe9UXT,Send workshop summary,Waiting on someone else,Low,2023-03-29,Other,Synthetic follow-up activity for CRM workflow testing.,2025-07-29T17:54:16Z,0,001Z9FmqrbfBXeVI9A,Account,003tX2zwAt1G4xqQVK,Contact
00TgqlQwrSGMNLhM32,Prepare proposal,In Progress,Normal,2022-01-06,Email,Synthetic follow-up activity for CRM workflow testing.,2024-12-17T10:52:20Z,0,02tpaFf85ljoY7FYHM,Opportunity,003aKKU9yG3DomjI1Q,Contact
00Tt7t7XAbD8SghU43,Review requirements,Not Started,Low,2023-11-25,Email,Synthetic follow-up activity for CRM workflow testing.,2023-05-14T16:32:31Z,0,001PFA4WC7yjw84AX1,Account,,
00TLoODikXrcVFNEKI,Prepare proposal,Deferred,High,2022-12-31,Email,Synthetic follow-up activity for CRM workflow testing.,2021-05-24T06:23:52Z,0,71iAFTupKfJkisWA3O,Opportunity,003ZdwLfEyXoPUIAPL,Contact
00T2cp5DgEM4Da9MZH,Follow up,Waiting on someone else,Low,2022-07-25,Other,Synthetic follow-up activity for CRM workflow testing.,2026-06-17T15:42:41Z,0,82689KnIcbNAgyTA3V,Opportunity,003C3Xb79dagQlHQJL,Contact
00TYIPVqNrwRhy3256,Follow up,In Progress,Low,2026-08-10,Other,Synthetic follow-up activity for CRM workflow testing.,2021-02-17T08:20:56Z,0,006EtRoI6GdsomhQGU,Opportunity,003go4c3nStxcM3QTZ,Contact
00Tsisjc7uMWSMYM7F,Prepare proposal,In Progress,Low,2025-08-06,Email,Synthetic follow-up activity for CRM workflow testing.,2026-06-23T12:43:07Z,0,80ibE9GfDE3WLvyAC9,Order,00QmrOzXb6JjAn0UE6,Lead
00TT0qxNH4EMwVGMGC,Follow up,Waiting on someone else,Low,2025-09-30,Call,Synthetic follow-up activity for CRM workflow testing.,2022-04-16T16:53:43Z,0,001hgdJHI7bDrNzIKJ,Account,00QJuBqJhgShfNc2RM,Lead
00TfQYvB0caL5waUKP,Follow up,Completed,High,2022-12-02,Email,Synthetic follow-up activity for CRM workflow testing.,2022-07-31T00:12:12Z,1,02ibqVFOLDC3CT3IWE,Asset,003J3V6xY1AaiyqQ8E,Contact
00TS1LhL5S4pfRpEGU,Follow up,Not Started,High,2025-06-08,Call,Synthetic follow-up activity for CRM workflow testing.,2023-07-08T14:38:23Z,0,001HPdcdRz4xhIHI7A,Account,00Q53wQXA68ajNoUPC,Lead
00TKvPidqh48TpoE4Y,Prepare proposal,In Progress,High,2021-05-19,Other,Synthetic follow-up activity for CRM workflow testing.,2021-01-02T09:17:11Z,0,5009jZH2kJVWUyTQ9W,Case,00QlBORhVD5YXFEEYW,Lead
00T7m6lKw113JRR2CK,Prepare proposal,Not Started,High,2025-12-17,Email,Synthetic follow-up activity for CRM workflow testing.,2022-01-24T16:48:10Z,0,,,003zZN7kTdFUNzWQF9,Contact
00TSqckkfhSWBjx2YX,Follow up,Completed,Low,2021-04-20,Other,Synthetic follow-up activity for CRM workflow testing.,2025-07-11T10:48:31Z,1,701dYnYIqY2uFSNQNW,Campaign,003A3eY9NsoTs0hACH,Contact
00T8pxVxbV2eFKGEJ6,Prepare proposal,Not Started,High,2022-01-14,Call,Synthetic follow-up activity for CRM workflow testing.,2021-05-06T23:59:02Z,0,801y5udzQa7cUZBIO2,Order,003BxoQAfxO1TrZYEW,Contact
00TBDMNjgI1ICmS2WL,Follow up,Not Started,Normal,2024-02-13,Other,Synthetic follow-up activity for CRM workflow testing.,2024-09-13T15:01:26Z,0,5206qpXvNKeGgGLYN7,Opportunity,,
00T2GXB5PUaPC0gEJB,Review requirements,Deferred,Normal,2024-12-30,Call,Synthetic follow-up activity for CRM workflow testing.,2026-06-26T08:01:23Z,0,001lpuGrFmSTBnuY0M,Account,0032vDjj6EPdDIQYFG,Contact
00TagNoa5v5NyIXE8B,Send workshop summary,Completed,Low,2022-12-15,Email,Synthetic follow-up activity for CRM workflow testing.,2026-02-19T21:32:50Z,1,701dvFZxXgmRnlIQM7,Campaign,003OeAYHBMeWG8UIKO,Contact
00TyiyeDzGLYmAdMO2,Send workshop summary,Completed,Low,2021-12-15,Other,Synthetic follow-up activity for CRM workflow testing.,2026-06-11T23:54:02Z,1,7017OD7USLqvwTSQ40,Campaign,003ZmYiT3WtaExxAUI,Contact
00TeioYzxSA57RtUGL,Follow up,Waiting on someone else,Low,2026-07-08,Other,Synthetic follow-up activity for CRM workflow testing.,2021-05-30T15:06:33Z,0,80191xnvR42Rv4KAX8,Order,003o4TMGtqkbtDdIII,Contact
00T3A5cplX99g9sE7R,Review requirements,Waiting on someone else,High,2025-02-18,Call,Synthetic follow-up activity for CRM workflow testing.,2024-10-18T09:49:41Z,0,02iFDhnHWCpyR7TYFL,Asset,00363itkVboZZ8tQLD,Contact
00T5Vb7xQl2IyYgEDZ,Prepare proposal,Deferred,High,2022-04-23,Other,Synthetic follow-up activity for CRM workflow testing.,2023-11-19T03:30:18Z,0,500s2exaSH65VpgY4G,Case,00QVB9CjZnygkhQM3L,Lead
00TLnaUdG58PtagEDX,Review requirements,Completed,High,2026-03-22,Other,Synthetic follow-up activity for CRM workflow testing.,2025-09-25T12:25:52Z,1,006Np88sonUPyRIYJU,Opportunity,00QdsksjMBgoXW0280,Lead
00Tl88KN2aRhqdaEPK,Prepare proposal,In Progress,High,2022-10-07,Other,Synthetic follow-up activity for CRM workflow testing.,2025-07-27T21:38:58Z,0,701s2qORj9Q5274YHM,Campaign,0033Nvtxx8lL6ByAJZ,Contact
00TpIfRbxD18xnQMUF,Send workshop summary,Not Started,High,2025-02-15,Other,Synthetic follow-up activity for CRM workflow testing.,2026-03-16T16:48:51Z,0,001Hbp8pEhElgRqIO2,Account,00QFqWM1vG2nBRvUA4,Lead
00TEXzatj1nIflRUOY,Prepare proposal,Completed,High,2024-06-09,Call,Synthetic follow-up activity for CRM workflow testing.,2023-01-01T13:27:09Z,1,500U0pTr4AJYN8ZYYA,Case,003x8TAB6P8rZeLQSO,Contact
00TKeMAIecp8hzsEHY,Prepare proposal,In Progress,Low,2023-06-17,Email,Synthetic follow-up activity for CRM workflow testing.,2023-02-16T08:52:58Z,0,500dksyk0wtyGnSISG,Case,00QLEUiuDmSr4eD9PJ,Lead
00T5T3G1v0s3i0FUII,Follow up,Deferred,Normal,2025-05-31,Other,Synthetic follow-up activity for CRM workflow testing.,2024-07-16T20:26:43Z,0,800IzBADA7mOjsmA4O,Opportunity,0033DSnrIL2u0KKA6S,Contact
00TGCfOQbHg8yoKMMO,Review requirements,In Progress,Normal,2021-07-31,Other,Synthetic follow-up activity for CRM workflow testing.,2025-03-12T11:57:55Z,0,500hFt97rLaWuKOQIR,Case,,
00TIRSwUPIyykmIMLQ,Follow up,Not Started,Low,2025-12-27,Other,Synthetic follow-up activity for CRM workflow testing.,2026-06-08T22:20:51Z,0,701C5GBKeBniO3YY7J,Campaign,,
00TYtjIGOHqxp3xU6S,Follow up,Waiting on someone else,High,2023-06-17,Call,Synthetic follow-up activity for CRM workflow testing.,2025-12-29T21:16:28Z,0,7110104sHd7nBOwQGT,Opportunity,003cFniDk18INNVAMY,Contact
00T8fQRSmUtSiOsUKY,Prepare proposal,Waiting on someone else,High,2022-04-30,Other,Synthetic follow-up activity for CRM workflow testing.,2024-08-28T19:29:18Z,0,02i5NDLXr8582cNYAX,Asset,00Qb4hNws1ZQZuCMU1,Lead
00TCoSHNnbRbl3u2WF,Review requirements,Waiting on someone else,Normal,2023-09-01,Other,Synthetic follow-up activity for CRM workflow testing.,2021-08-23T00:05:00Z,0,001kgFF0qALhnGGYD4,Account,003B3AJH3u2wz9VQGN,Contact
00TAXROOJ2pySG1MG9,Follow up,In Progress,High,2025-12-27,Other,Synthetic follow-up activity for CRM workflow testing.,2023-09-19T08:08:00Z,0,7017OD7USLqvwTSQ40,Campaign,003ako1JRaHiv3YI66,Contact
00TUIqxvA7ESCvqUNE,Follow up,Completed,High,2022-08-12,Other,Synthetic follow-up activity for CRM workflow testing.,2023-02-10T18:06:45Z,1,001FvdsL8UlrHiPQB9,Account,,
00TzlrQ8VBBx0uI2TQ,Review requirements,Not Started,High,2021-10-25,Email,Synthetic follow-up activity for CRM workflow testing.,2025-09-03T06:58:26Z,0,0018MjZShtig55PAG6,Account,00QpoF24lYKDtan2V0,Lead
00TNJ9u64qAPqC8UAA,Prepare proposal,Completed,High,2024-03-16,Call,Synthetic follow-up activity for CRM workflow testing.,2024-11-25T05:26:06Z,1,006s2a6knML0XkuIJB,Opportunity,,
00Twwznh81MZbrkEEW,Send workshop summary,Deferred,High,2021-12-20,Call,Synthetic follow-up activity for CRM workflow testing.,2023-05-06T19:56:00Z,0,,,003LnI9G4tD6Pl4QW5,Contact
00TdtQZ905HZOXUU5U,Send workshop summary,Completed,Low,2022-11-15,Other,Synthetic follow-up activity for CRM workflow testing.,2025-09-08T19:00:13Z,1,52tR0p53ylj7fAxAPB,Opportunity,0032vDjj6EPdDIQYFG,Contact
00T2PvSqKSUxMFXEUS,Send workshop summary,Completed,Low,2024-10-13,Call,Synthetic follow-up activity for CRM workflow testing.,2023-01-23T15:53:40Z,1,72tZRFHUoL5umGkI3B,Opportunity,003YJKqTOuw9L5BY6V,Contact
00TMRKpdPBmevBM245,Send workshop summary,Completed,Normal,2021-11-21,Other,Synthetic follow-up activity for CRM workflow testing.,2022-11-20T09:04:05Z,1,,,00Qv2ExW47KTOQp8P7,Lead
00TPPyTxHa5vO9PU2L,Review requirements,Deferred,Low,2021-11-10,Other,Synthetic follow-up activity for CRM workflow testing.,2023-02-08T03:32:23Z,0,700lhQ96Dnm7zA5QPX,Order,0031VD9UKg8CI6sQCH,Contact
