Id,Name,QuoteNumber,Status,ExpirationDate,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,CurrencyIsoCode,Description,CreatedDate,Subtotal,Discount,Tax,TotalPrice,GrandTotal,AccountId,ContractId,OpportunityId,Pricebook2Id
0Q0yp9v2BHQ1NEyK4G,Synthetic Quote 0000299,Q-00000299,Presented,2024-12-03,802 Johnson Parkways Suite 218,Willow Harbor,WA,11054,United States,8886 Lynn Mission,Lake Briar,WA,34047,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-10-19T10:11:30Z,1450675.12,0.0,108800.63,1450675.12,1559475.75,001Ivgehi2RhpxmIXK,,70615XF1CMiOFu0Q40,01sLoYtuPuiAhJSKZN
0Q0GJNOr3UjQjoaCFR,Synthetic Quote 0000300,Q-00000300,Draft,2025-08-16,1534 Williams Plaza,Northhaven,OR,33526,United States,75706 Knight Summit,Alder Bay,TX,15094,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-07-17T13:57:17Z,548201.64,5.0,39059.37,520791.56,559850.93,001FnvHY3QUJaFEYAN,,,01sJqGPflRJqwqCPRW
0Q0P48rnmOHK7L7SK8,Synthetic Quote 0000301,Q-00000301,Rejected,2022-03-06,07685 Pham Dam,Summit Glen,TX,41011,United States,29484 Reed Stream,Alder Bay,CO,14344,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-02-04T06:10:03Z,388487.3,5.0,18453.15,369062.93,387516.08,001wXq5LbckG7u9AEU,,006W5p2czSs2evdA30,01sQ4LtuJF9K1vlMFT
0Q01wbPaHeKmWVyKLX,Synthetic Quote 0000302,Q-00000302,Draft,2024-06-02,65980 Curtis Mill,Summit Glen,CO,25569,United States,46867 Lisa Crest,Northhaven,CA,20894,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-04-03T11:08:57Z,218668.88,0.0,21866.89,218668.88,240535.77,001b9Ubd6IpdBJKANL,,826GsbDvVkiJJzTQA4,01sQ4LtuJF9K1vlMFT
0Q0mc9V7L2IXLaKCFQ,Synthetic Quote 0000303,Q-00000303,In Review,2021-05-28,660 Morris Keys,Alder Bay,TX,93166,United States,94132 Mary Light Suite 624,Lake Briar,TX,77524,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-03-29T17:52:32Z,1422626.41,15.0,120923.24,1209232.45,1330155.69,001kaydhB78AJPJIWK,,,01sLoYtuPuiAhJSKZN
0Q02Bk1De4HFYtjK6M,Synthetic Quote 0000304,Q-00000304,Presented,2023-04-26,53797 Leslie Viaduct Suite 231,Alder Bay,OR,98032,United States,9311 Roberts Ports,Alder Bay,CO,52298,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-03-12T03:02:16Z,1570264.59,0.0,78513.23,1570264.59,1648777.82,001j6nRokzRlCs1Y07,800bVWfsWKIfEfrI5F,721mxsY8w8Gt5A5IW3,01sLoYtuPuiAhJSKZN
0Q0RXyw91xw1y9QK5P,Synthetic Quote 0000305,Q-00000305,Presented,2021-07-11,31579 Wright Roads Apt. 147,Willow Harbor,MA,63437,United States,6098 Joshua Creek,Cedar Crossing,OR,18618,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-06-11T01:30:47Z,86827.45,0.0,8682.75,86827.45,95510.2,0018MjZShtig55PAG6,,506XjHG2raFLQItI0E,01sQ4LtuJF9K1vlMFT
0Q0UAILMjEvMsBk08R,Synthetic Quote 0000306,Q-00000306,In Review,2025-05-06,9622 James Rapid Suite 830,Willow Harbor,WA,94384,United States,1531 Caldwell Mission Suite 225,Lake Briar,CA,88338,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-04-06T15:40:30Z,474391.15,15.0,20161.62,403232.48,423394.1,001oTVBgpJb5kxRYJO,,511LnspktJO7jRfYPJ,01sLoYtuPuiAhJSKZN
0Q0vJGfZRVU17GBK8G,Synthetic Quote 0000307,Q-00000307,Draft,2024-11-15,866 Kane Center Suite 574,Willow Harbor,OR,61572,United States,94312 Jeremy Parkway Suite 952,Lake Briar,NC,15725,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-10-16T14:12:53Z,1123790.36,15.0,71641.64,955221.81,1026863.45,001LInXZfFVYqWIIEB,800VBUvut5fQsV9YLK,711i5BYjcggdOQJADX,01sJqGPflRJqwqCPRW
0Q0Gy9PZqVEz6id0LN,Synthetic Quote 0000308,Q-00000308,Rejected,2023-09-11,659 Ryan Flat,Cedar Crossing,CO,97455,United States,64556 David Pass Suite 682,Cedar Crossing,MA,95751,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-08-12T00:18:28Z,1363763.13,0.0,136376.31,1363763.13,1500139.44,001I9h4vN2Mpc08I26,,006ggqmpkoTzs3nAV5,01sQ4LtuJF9K1vlMFT
0Q0yAGrdn9ODGgMKSG,Synthetic Quote 0000309,Q-00000309,In Review,2025-11-11,2942 Mark Crescent Apt. 528,Northhaven,CA,39269,United States,5402 Sanders Highway Apt. 958,Lake Briar,MA,73560,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-09-12T16:12:10Z,2298460.19,15.0,97684.56,1953691.16,2051375.72,001rpVRMvKUYUnZQWY,,006O9D5UFe3NvkLYNF,01sJqGPflRJqwqCPRW
0Q0XeAFRIrOMC9JSZC,Synthetic Quote 0000310,Q-00000310,In Review,2022-09-20,226 Lewis Hill Suite 465,Northhaven,OR,30255,United States,197 White Tunnel,Willow Harbor,WA,15542,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-06-22T06:23:32Z,1986819.91,10.0,178813.79,1788137.92,1966951.71,001We3no8uGmxSIY96,,706yIwidypSznxrQ80,01sQ4LtuJF9K1vlMFT
0Q0i2w59vAjZ2xWS6F,Synthetic Quote 0000311,Q-00000311,Presented,2023-01-28,2261 Velazquez Trail,Willow Harbor,CA,77207,United States,2091 Lane Flats Apt. 884,Summit Glen,OR,21976,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-11-29T18:09:10Z,1397827.62,0.0,69891.38,1397827.62,1467719.0,001j6nRokzRlCs1Y07,800bVWfsWKIfEfrI5F,006fMmIfjg0R7PKQFA,01sf902KvuoXgXtOGX
0Q0PBWebx8FcX0HCLS,Synthetic Quote 0000312,Q-00000312,Rejected,2024-05-08,943 Irwin Lock Apt. 070,Northhaven,CO,63214,United States,3206 Martin Flat Suite 429,Willow Harbor,OR,70877,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-02-08T15:58:25Z,1957440.61,0.0,195744.06,1957440.61,2153184.67,001ltvwfHnMcdhbAJS,800jlK3lDzmQ2IWY2A,726FMdiCT0tjq1BYP4,01sQ4LtuJF9K1vlMFT
0Q0kwfVaYJ1x4rtKKS,Synthetic Quote 0000313,Q-00000313,In Review,2023-01-12,5546 Thomas Cove Suite 052,Northhaven,NC,79692,United States,54632 Austin Heights Apt. 159,Cedar Crossing,CA,33685,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-10-14T00:35:34Z,2311621.19,5.0,164703.01,2196040.13,2360743.14,001pOXC8pNylRaRY5A,,006EACpXG2UwgJiQA9,01sf902KvuoXgXtOGX
0Q0XVVjZaHI9eMrKNB,Synthetic Quote 0000314,Q-00000314,Rejected,2021-12-28,11816 Thompson Ports,Summit Glen,WA,13449,United States,91678 Smith Green,Northhaven,OR,91353,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-11-28T13:13:47Z,220086.34,5.0,20908.2,209082.02,229990.22,001IGpX26HWSL0HQPY,,006mHjfj2R0IoQ4A9W,01sQ4LtuJF9K1vlMFT
0Q0RDdVj0fqoN3KC44,Synthetic Quote 0000315,Q-00000315,Draft,2024-03-03,59689 Gilmore Lake Apt. 411,Northhaven,TX,52842,United States,8125 Campbell Pass,Alder Bay,OR,79888,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-01-03T04:23:02Z,1412837.83,10.0,127155.41,1271554.05,1398709.46,001OPKDJQJag0BvIDS,,706ThNDtIikLzwYIS4,01sQ4LtuJF9K1vlMFT
0Q0lG4ANwIHTEZlS6G,Synthetic Quote 0000316,Q-00000316,Rejected,2021-08-30,0080 Grace Courts,Summit Glen,NC,69704,United States,2420 Mckee Land Apt. 018,Cedar Crossing,TX,16085,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-07-31T20:11:10Z,2288647.53,10.0,0.0,2059782.78,2059782.78,001IDl2DWYpmmF7QG7,8008286qYFOz13HY8P,021UsjaVO0HzQqsIX9,01sf902KvuoXgXtOGX
0Q0tXYBmqHuHWHZK6S,Synthetic Quote 0000317,Q-00000317,Presented,2024-05-12,52510 Gilbert Port,Summit Glen,WA,94826,United States,973 Cynthia Port Suite 505,Summit Glen,OR,55112,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-04-12T21:27:55Z,1907669.23,5.0,0.0,1812285.77,1812285.77,001WRBucYD7svO6IN5,,,01sJqGPflRJqwqCPRW
0Q0CkgbccIB8AUUSS2,Synthetic Quote 0000318,Q-00000318,Rejected,2025-08-02,77158 Keith Island Apt. 249,Lake Briar,TX,37804,United States,223 Phillips Plain,Willow Harbor,TX,33479,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-06-18T10:03:12Z,2479894.67,5.0,176692.5,2355899.94,2532592.44,001zOsseTV2G23QAKL,,006W5QzGEBHphMsQSX,01sQ4LtuJF9K1vlMFT
0Q0mXVESdAQVplx05H,Synthetic Quote 0000319,Q-00000319,Draft,2024-07-16,883 Gary Ways,Summit Glen,WA,40708,United States,736 Teresa Well,Cedar Crossing,WA,50070,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-06-16T14:31:59Z,2178912.42,5.0,206996.68,2069966.8,2276963.48,001ltWK4Hcf9TG4A1U,,5066pzgBEFe1MgMYXY,01sQ4LtuJF9K1vlMFT
0Q0rqitzigvVQnDC7W,Synthetic Quote 0000320,Q-00000320,Rejected,2024-02-12,9195 Michael Fall,Willow Harbor,TX,12878,United States,087 Austin Cliffs,Summit Glen,WA,31690,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-01-13T23:20:41Z,2207695.72,0.0,165577.18,2207695.72,2373272.9,001j6nRokzRlCs1Y07,8005cBwa2u29TaTY1C,00662VA0cXhGFEFQRV,01sLoYtuPuiAhJSKZN
0Q0QmhXXmkqUZOQKOP,Synthetic Quote 0000321,Q-00000321,In Review,2025-07-31,2629 Jeremy Junctions,Cedar Crossing,CA,68361,United States,87428 Kenneth Via Apt. 554,Cedar Crossing,CA,91261,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-06-16T14:51:36Z,934267.51,15.0,59559.55,794127.38,853686.93,001g2MhymLdN59YQJG,,0062uIIvmbCZQlnQEZ,01sf902KvuoXgXtOGX
0Q0ragTurCreqho093,Synthetic Quote 0000322,Q-00000322,In Review,2023-10-22,1427 Rhonda Glens,Willow Harbor,NC,55563,United States,0930 James Knolls,Northhaven,CA,60861,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-09-07T09:51:07Z,2238400.23,0.0,223840.02,2238400.23,2462240.25,001h3qGmTCLTLLkQZJ,,0062ATMtYv7jb75AW2,01sf902KvuoXgXtOGX
0Q00U2vLpLV9L07STE,Synthetic Quote 0000323,Q-00000323,Accepted,2026-05-15,959 Miller Turnpike Apt. 006,Lake Briar,TX,90137,United States,9123 Lopez Road,Alder Bay,WA,31538,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-03-16T19:21:29Z,1565910.17,10.0,140931.92,1409319.15,1550251.07,001b9Ubd6IpdBJKANL,,0067VUv74zEOEZ0I7M,01sQ4LtuJF9K1vlMFT
0Q0URvdlsYOEgKpKNX,Synthetic Quote 0000324,Q-00000324,In Review,2021-06-10,10439 Russo Station Apt. 408,Willow Harbor,CO,38880,United States,625 Martin Rapid Suite 481,Alder Bay,MA,31144,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-03-12T17:18:50Z,1907760.53,10.0,171698.45,1716984.48,1888682.93,001GIi2sHi8hI1AQ7T,,80tiKSl4hJWjT5jA9G,01sf902KvuoXgXtOGX
0Q0nbr7kjYFCEvoKE6,Synthetic Quote 0000325,Q-00000325,Rejected,2023-07-05,7696 Hurley Point,Lake Briar,OR,38986,United States,8216 Darren Field Apt. 275,Lake Briar,CO,91452,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-06-05T23:36:58Z,2321088.12,5.0,220503.37,2205033.71,2425537.08,001dbHSEev61SnuI4N,,02tpaFf85ljoY7FYHM,01sQ4LtuJF9K1vlMFT
0Q0tXLEc5kKREiSKGN,Synthetic Quote 0000326,Q-00000326,In Review,2022-07-27,60853 Macias Course Suite 443,Summit Glen,OR,19523,United States,548 Ayala Square Apt. 806,Lake Briar,OR,72444,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-06-12T13:53:48Z,864269.24,15.0,36731.44,734628.85,771360.29,001I9h4vN2Mpc08I26,,026FFY5OeiKBXtzYT8,01sf902KvuoXgXtOGX
0Q0UtGh1z36LcZrK2I,Synthetic Quote 0000327,Q-00000327,Rejected,2022-02-05,384 Green Harbor Apt. 703,Northhaven,CA,60231,United States,6464 Marsh Station,Willow Harbor,TX,78035,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-12-22T07:18:26Z,1353707.92,15.0,0.0,1150651.73,1150651.73,001eMGa7Y6CNd3wIQE,,700RYj9OJ0tobSgYEL,01sf902KvuoXgXtOGX
0Q0ECs8MpbNainO0HM,Synthetic Quote 0000328,Q-00000328,In Review,2022-06-13,97915 Dennis Tunnel,Alder Bay,NC,77839,United States,764 Sellers Causeway Apt. 450,Northhaven,TX,89232,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-05-14T20:03:33Z,1330586.53,10.0,0.0,1197527.88,1197527.88,001IqN1uANorRv0AGO,,006b0y2r0LCkLeoYVK,01sQ4LtuJF9K1vlMFT
0Q0ymny0Yb6KBoaSRH,Synthetic Quote 0000329,Q-00000329,Rejected,2021-08-03,291 Bradford Mount,Lake Briar,TX,81090,United States,201 Torres Court,Summit Glen,OR,35534,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-07-04T21:38:21Z,630636.22,0.0,31531.81,630636.22,662168.03,0014BI0PTpGJAb4ICJ,,006HQn08X5TuPmrAN8,01sLoYtuPuiAhJSKZN
0Q0cuYqMcwsESVJSCJ,Synthetic Quote 0000330,Q-00000330,In Review,2022-06-05,3199 Tamara Harbor,Summit Glen,WA,84618,United States,3379 Rivera Meadow,Summit Glen,NC,10403,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-05-06T23:17:40Z,751646.71,10.0,33824.1,676482.04,710306.14,0018MjZShtig55PAG6,,006dt5gzEooGwX4QWB,01sLoYtuPuiAhJSKZN
0Q0kmhZDcGJKNzq0VG,Synthetic Quote 0000331,Q-00000331,Draft,2022-04-30,36563 Robinson Crossroad Suite 389,Summit Glen,NC,10177,United States,604 Lydia Village,Lake Briar,CA,41711,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-03-16T21:28:14Z,241393.24,10.0,0.0,217253.92,217253.92,001oPLQgL6DtzXuQJ9,,7100lBvWE3n9gKlQP5,01sLoYtuPuiAhJSKZN
0Q03Ac2haAeO1gq05E,Synthetic Quote 0000332,Q-00000332,Presented,2025-08-19,51823 Bullock Greens Suite 855,Summit Glen,CA,20994,United States,29535 Jeffrey Passage,Alder Bay,CO,34211,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-07-05T20:42:01Z,367520.96,15.0,31239.28,312392.82,343632.1,001Ql5gfswhLAUiIZH,80029icpuli0p45QKF,82t020hrM2d0NJQA3Q,01sLoYtuPuiAhJSKZN
0Q0tn8mMzlsvyxhS3S,Synthetic Quote 0000333,Q-00000333,Accepted,2023-01-22,72478 Stephanie Harbors Apt. 019,Willow Harbor,OR,40182,United States,740 Tammy Skyway,Northhaven,TX,50559,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-11-23T09:18:17Z,22218.16,10.0,1499.73,19996.34,21496.07,001EocC12jSBhyyIOU,800AG4LFg7Sz8mAIYN,80txT1CJqp3g7p2A0R,01sQ4LtuJF9K1vlMFT
0Q0ebk0ZRUyMGVaSL2,Synthetic Quote 0000334,Q-00000334,Presented,2025-08-27,8788 Mcguire Forks,Northhaven,MA,34870,United States,7989 Wendy Turnpike,Northhaven,WA,48056,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-06-28T15:48:24Z,847397.61,0.0,0.0,847397.61,847397.61,0011y3R0qW4167MAMP,,51t5F1zRx4iucS9YLI,01sQ4LtuJF9K1vlMFT
0Q0qqrdKiTyy72P0FR,Synthetic Quote 0000335,Q-00000335,In Review,2022-08-30,937 Brown Mountains Apt. 169,Alder Bay,WA,47491,United States,17392 Ramirez Tunnel Apt. 105,Cedar Crossing,OR,25152,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-07-16T15:06:27Z,371733.2,15.0,23697.99,315973.22,339671.21,001g2MhymLdN59YQJG,,006OwjKiI3iGtZIQE2,01sQ4LtuJF9K1vlMFT
0Q0otvPvsiVRdfwCLU,Synthetic Quote 0000336,Q-00000336,Rejected,2022-12-28,981 Jennifer Trace,Cedar Crossing,TX,58574,United States,496 Peter Loop Apt. 268,Willow Harbor,CO,15428,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-11-28T08:35:09Z,1190287.26,0.0,0.0,1190287.26,1190287.26,001g2MhymLdN59YQJG,,00648DMi3Wm3z6WIO7,01sLoYtuPuiAhJSKZN
0Q0mEYzCyUumT5p08G,Synthetic Quote 0000337,Q-00000337,Accepted,2025-12-05,83802 Philip Ranch Apt. 244,Willow Harbor,MA,82066,United States,4380 Brown Mission Apt. 056,Lake Briar,CO,86245,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-11-05T07:37:55Z,2052906.08,0.0,0.0,2052906.08,2052906.08,001G40EGKjt7p96I7T,,006X3pcjRcV8adCAO1,01sQ4LtuJF9K1vlMFT
0Q0urTkTlpIE61k0S8,Synthetic Quote 0000338,Q-00000338,Accepted,2023-03-05,66277 Eric Tunnel Suite 729,Cedar Crossing,CA,88070,United States,79695 Holt Bypass Apt. 316,Northhaven,NC,49481,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-01-04T22:53:08Z,2147590.5,0.0,107379.53,2147590.5,2254970.03,001OPCPaC5KbkUKAXY,,511piM4yYXj8T3QYTT,01sQ4LtuJF9K1vlMFT
0Q0ftrGGMJvmTZT07V,Synthetic Quote 0000339,Q-00000339,Draft,2021-02-17,20786 Donna Square Apt. 834,Willow Harbor,NC,20266,United States,3391 Andrew Extensions,Willow Harbor,OR,53533,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-01-18T20:45:26Z,316912.24,0.0,31691.22,316912.24,348603.46,001jIiXAhBEHXIPYQP,,006SGV5RVu30Y9nI2U,01sLoYtuPuiAhJSKZN
0Q0cWPUR8T4NIQtSFH,Synthetic Quote 0000340,Q-00000340,Accepted,2024-11-12,16876 Stephanie Turnpike Apt. 162,Cedar Crossing,WA,88840,United States,84241 Martinez Pine Suite 609,Northhaven,WA,41962,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-08-14T16:08:26Z,1682295.23,5.0,119863.54,1598180.47,1718044.01,001LT9I3sxXG212YUI,800HuOwXRx4FGWlI1O,726CAuE2OX9ciQtAAC,01sLoYtuPuiAhJSKZN
0Q08pIlLEF4kWCAC38,Synthetic Quote 0000341,Q-00000341,Presented,2026-05-11,820 Chavez Estates,Summit Glen,NC,32638,United States,3350 John Cove,Summit Glen,CA,37542,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-03-27T23:46:03Z,1891918.09,5.0,89866.11,1797322.19,1887188.3,001OphrQTgtGmAPIMC,,006LCClSvJYXScBI8F,01sQ4LtuJF9K1vlMFT
0Q0yJd3L9smlopjCDR,Synthetic Quote 0000342,Q-00000342,Draft,2024-11-18,1995 Martin Isle Suite 057,Summit Glen,CA,84634,United States,12989 Stephanie Villages Suite 314,Lake Briar,CA,39403,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-08-20T09:38:33Z,96470.99,15.0,6150.03,82000.34,88150.37,001ULaAYdBnWIytQCT,,0063SY6evRNlBraQYU,01sf902KvuoXgXtOGX
0Q0VkR7zu4WGCgb00G,Synthetic Quote 0000343,Q-00000343,Presented,2024-08-31,45782 Eric Vista Suite 865,Northhaven,CA,51710,United States,7303 Cooke Station Suite 909,Northhaven,MA,81143,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-07-17T08:17:44Z,337012.86,0.0,33701.29,337012.86,370714.15,001Dr3VLTdygyPzIUT,,506n9vaxKoS4R8DIA7,01sLoYtuPuiAhJSKZN
0Q0E8UGiqtDfOHZ0OS,Synthetic Quote 0000344,Q-00000344,Draft,2021-10-09,90516 Moore Ville Suite 499,Summit Glen,OR,53352,United States,93184 Lauren River Apt. 249,Cedar Crossing,TX,49570,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-07-11T15:26:16Z,412974.05,0.0,0.0,412974.05,412974.05,001tvKQbYklnB9tY2P,800O8Ra0PxdA5AwQR9,82i7bmCXUJrqN62YKI,01sf902KvuoXgXtOGX
0Q0vWv3pvCfM0c30GO,Synthetic Quote 0000345,Q-00000345,Accepted,2024-05-13,898 Brandon Mall,Summit Glen,TX,58807,United States,40914 Roberts Canyon Suite 042,Summit Glen,CA,80354,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-04-13T12:40:56Z,945589.18,15.0,0.0,803750.8,803750.8,001X3Yql9lqICvlQUO,,0066TlkeOpACyLVIXO,01sQ4LtuJF9K1vlMFT
0Q03z7MVMpf3dAl0GZ,Synthetic Quote 0000346,Q-00000346,Rejected,2022-08-12,8056 Cordova Inlet,Summit Glen,CA,35864,United States,630 Smith Glens Suite 782,Willow Harbor,WA,70117,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-07-13T09:28:05Z,1371529.14,0.0,68576.46,1371529.14,1440105.6,001paldePwcfVa7AJJ,,006JTQBp51Wg4qTYD6,01sf902KvuoXgXtOGX
0Q0W52PeeLUKYZrC6E,Synthetic Quote 0000347,Q-00000347,Draft,2026-02-18,406 Karen Islands,Summit Glen,CO,24381,United States,6876 Kristin Way,Summit Glen,OR,64975,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-01-19T06:28:54Z,1860627.49,0.0,0.0,1860627.49,1860627.49,0014rTJuxo1U1bKAZR,,006WhXbCRPuW6KKAM3,01sf902KvuoXgXtOGX
0Q0jiV5Puwp58coK0Z,Synthetic Quote 0000348,Q-00000348,In Review,2021-10-23,0859 Gomez Gateway,Willow Harbor,WA,53752,United States,14674 Rasmussen Crescent Apt. 776,Cedar Crossing,WA,48316,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-09-23T22:39:02Z,977200.89,10.0,43974.04,879480.8,923454.84,001vuI7W5NKUSqVAGG,800Jy2Fn9zw9YOfA42,01i0VEuLsNMmv1bI17,01sQ4LtuJF9K1vlMFT
0Q0DYVjyqDMK0eyC76,Synthetic Quote 0000349,Q-00000349,Accepted,2022-01-01,5651 Santiago Key,Willow Harbor,MA,38248,United States,0242 Lee Summit,Summit Glen,OR,55147,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-11-17T03:42:32Z,1596774.69,0.0,0.0,1596774.69,1596774.69,001JcZQ7uhRMVxxILW,,006v4NgLKt1LzlOAPT,01sQ4LtuJF9K1vlMFT
0Q0VaavVLaZAmfnKME,Synthetic Quote 0000350,Q-00000350,Draft,2024-10-08,01014 Louis Path,Northhaven,CO,13407,United States,89535 Perez Islands Suite 283,Alder Bay,OR,41116,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-07-10T09:40:54Z,2010528.67,0.0,201052.87,2010528.67,2211581.54,001WRBucYD7svO6IN5,,001ib7FXZt0jhJBYVP,01sLoYtuPuiAhJSKZN
0Q01WEUMf9Ou4XdKP2,Synthetic Quote 0000351,Q-00000351,Presented,2022-01-10,26513 Matthew Lights,Lake Briar,CA,23222,United States,88421 Jacob Gateway,Willow Harbor,WA,37116,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-11-26T08:28:49Z,2228789.59,10.0,100295.53,2005910.63,2106206.16,001WRBucYD7svO6IN5,,001ib7FXZt0jhJBYVP,01sLoYtuPuiAhJSKZN
0Q0vkmxt1MC2n9kC07,Synthetic Quote 0000352,Q-00000352,Presented,2026-02-14,45113 Christopher Cliff Apt. 972,Lake Briar,NC,22777,United States,8122 Kirk Oval Apt. 460,Lake Briar,CO,61862,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-01-15T07:49:21Z,1393874.64,0.0,104540.6,1393874.64,1498415.24,001sAtRqmoa84s0IBV,,006HUswLQ6dv8goIE6,01sLoYtuPuiAhJSKZN
0Q0OoDzgp1xtWvx0K6,Synthetic Quote 0000353,Q-00000353,In Review,2025-09-28,886 Silva Courts Suite 100,Willow Harbor,TX,82745,United States,4909 Kim Overpass Suite 010,Summit Glen,WA,54522,United States,USD,Synthetic commercial quote for CRM benchmark use.,2025-06-30T12:24:38Z,1411767.5,15.0,0.0,1200002.38,1200002.38,001ue1J9V7XEwHtA5N,,006M94a2REWmCy0I1A,01sQ4LtuJF9K1vlMFT
0Q0Ra17sLiv6TBPCIL,Synthetic Quote 0000354,Q-00000354,Accepted,2021-06-23,9437 Deleon Manors Suite 772,Lake Briar,TX,72622,United States,4953 Michelle Cove Suite 123,Lake Briar,TX,80146,United States,USD,Synthetic commercial quote for CRM benchmark use.,2021-05-24T09:33:38Z,656236.96,15.0,0.0,557801.42,557801.42,001Ivgehi2RhpxmIXK,,,01sLoYtuPuiAhJSKZN
0Q05IvbyD6EMZKe076,Synthetic Quote 0000355,Q-00000355,Presented,2026-08-26,491 Jacobson Parkways Suite 432,Willow Harbor,CO,70925,United States,95841 Perez Extensions Suite 433,Northhaven,WA,38754,United States,USD,Synthetic commercial quote for CRM benchmark use.,2026-05-28T04:41:54Z,387720.63,10.0,34894.86,348948.57,383843.43,0010APGD8asQ2PkIS9,,006kz7Zjv3Y4k1FIXT,01sLoYtuPuiAhJSKZN
0Q0z2xZLx5ovyTM0A7,Synthetic Quote 0000356,Q-00000356,In Review,2023-08-15,27580 Heather Light,Lake Briar,WA,54233,United States,9446 Jamie Underpass Apt. 649,Summit Glen,WA,16062,United States,USD,Synthetic commercial quote for CRM benchmark use.,2023-06-16T09:17:30Z,754426.63,5.0,53752.9,716705.3,770458.2,001Ql5gfswhLAUiIZH,,701LeKI12QwaOr8IQU,01sf902KvuoXgXtOGX
0Q0AH6FwWhsr7q4KRZ,Synthetic Quote 0000357,Q-00000357,Rejected,2024-06-03,9500 Cooper Drives,Lake Briar,CO,99335,United States,9118 Brett Stravenue Apt. 815,Alder Bay,CO,30573,United States,USD,Synthetic commercial quote for CRM benchmark use.,2024-04-04T07:18:06Z,463133.04,15.0,19683.15,393663.08,413346.23,001M2rDfuFzN9SZI6R,,800QbKDcVxtNcdnI6F,01sf902KvuoXgXtOGX
0Q0pl68A87QZmejSRB,Synthetic Quote 0000358,Q-00000358,Rejected,2023-01-05,577 Price Trafficway,Lake Briar,OR,46044,United States,9921 Lopez Keys Suite 906,Willow Harbor,MA,53151,United States,USD,Synthetic commercial quote for CRM benchmark use.,2022-12-06T07:14:25Z,772716.63,0.0,57953.75,772716.63,830670.38,0014RvX7ofOXrw9I9V,,50i9BXiRVclFs7BAAD,01sQ4LtuJF9K1vlMFT
