Id,Name,AssetNumber,SerialNumber,Status,PurchaseDate,InstallDate,UsageEndDate,Description,CreatedDate,Quantity,Price,AccountId,ContactId,ParentId,Product2Id
02iw9SAtoU1KMQOQ1R,Elastic Beacon Support Vertex Meridian Deployment,AST-0000279-466,SN-245584596,Installed,2021-04-04,2021-04-22,2022-04-22,Synthetic entitlement for Elastic Beacon Support Vertex Meridian.,2021-03-18T00:11:41Z,2.0,69218.02,001qn0PeVSegyj1AFD,003agNpSoIOsn4tQ6F,,
02i5mUqm07IpLTHYX2,Integrated Pioneer Advisory Essential Zenith Deployment,AST-0000280-158,SN-583542808,Purchased,2021-10-20,2021-10-25,2024-10-24,Synthetic entitlement for Integrated Pioneer Advisory Essential Zenith.,2021-10-02T06:56:06Z,25.0,82762.99,001GbztdrMfr2gJYIG,003mYFAFR2j9W73QKR,,01tmXTTChMUKc8lAZ9
02iNZv1o11yh1ipQ0J,Open Harbor Support Premier Cobalt Deployment,AST-0000281-886,SN-758381972,Registered,2023-11-30,2023-12-14,2026-12-13,Synthetic entitlement for Open Harbor Support Premier Cobalt.,2023-11-29T09:07:06Z,1.0,77828.32,001j6nRokzRlCs1Y07,003USnXTdtUYl4AI7N,,01tW9QP1juoicgIQUZ
02iF2LlCHI85TpIA5T,Quantum Compass Cloud Service Select Nova Deployment,AST-0000282-486,SN-843978479,Purchased,2023-06-09,2023-06-15,2025-06-14,Synthetic entitlement for Quantum Compass Cloud Service Select Nova.,2023-04-14T01:17:50Z,2.0,17188.94,001cnLEQk5pZMibQH2,003T19eSxKbWHfVY9G,,01tsCLKAaTcpDt3ARN
02igt88PksyPaiWA23,Rapid Summit Advisory Vertex Zenith Deployment,AST-0000283-738,SN-470337096,Shipped,2025-08-31,2025-09-25,2028-09-24,Synthetic entitlement for Rapid Summit Advisory Vertex Zenith.,2025-07-25T07:36:26Z,5.0,36210.96,0012Mm2CXMo3FSXAIK,003shmsKnerJ6VRAAV,,01tJkxkC77BNqpMI1D
02iQAxzfSDkedTSY9S,Virtual Lattice Support Essential Horizon Deployment,AST-0000284-722,SN-204720592,Registered,2023-12-02,2023-12-08,2025-12-07,Synthetic entitlement for Virtual Lattice Support Essential Horizon.,2023-10-22T02:14:47Z,25.0,138932.57,,003URlnxMHsDiDPQ7H,,01tLFl0Q88j3GaOATF
02iSKZmxzq2UoP8AGZ,Connected Ember Hardware Professional Pulse Deployment,AST-0000285-681,SN-161132090,Installed,2021-07-17,2021-07-17,2024-07-16,Synthetic entitlement for Connected Ember Hardware Professional Pulse.,2021-05-27T23:25:25Z,10.0,49199.51,001Yuy98mwACfhVANS,003XK7ODHYJdsLLAHD,,01taG1hPSd1cWC7Y2A
02i2C9H1cvmM67jI63,Dynamic Vertex Advisory Standard Atlas Deployment,AST-0000286-375,SN-125666225,Installed,2023-05-30,2023-06-27,2026-06-26,Synthetic entitlement for Dynamic Vertex Advisory Standard Atlas.,2023-04-10T10:38:10Z,50.0,86969.11,001ZV3zN3f85rlSYDN,003SCZl72BVRDqoAU1,02i2j5BkjYwADaPYUG,01tkY3ak5ZCRBHjYRC
02iWKoX3bZihz52AB7,Integrated Orbit Support Core Ion Deployment,AST-0000287-989,SN-475272707,Registered,2023-08-09,2023-08-22,2025-08-21,Synthetic entitlement for Integrated Orbit Support Core Ion.,2023-08-02T07:36:18Z,5.0,103635.39,001qD5B1fJ8KUKBIVO,0033befOPPr0xxPY1E,02iWDGZ0EDVSevBYL2,01taeOXPP6XFFqPILJ
02iRL4RlXfFkjjoYPT,Open Foundry Support Enterprise Solstice Deployment,AST-0000288-116,SN-759472439,Shipped,2022-02-01,2022-02-09,2024-02-09,Synthetic entitlement for Open Foundry Support Enterprise Solstice.,2022-01-30T04:17:14Z,2.0,44976.64,001wZQxrqs61HJWYCI,,,01tURhthsLx6JyoQOA
02im3T5I6PlNaEnICR,Quantum Beacon Training Professional Aurora Deployment,AST-0000289-856,SN-573825543,Installed,2021-08-13,2021-08-14,2023-08-14,Synthetic entitlement for Quantum Beacon Training Professional Aurora.,2021-07-09T01:04:33Z,25.0,915.75,001RUYGIDukMN3HIZS,003zNc6gtnWv8F6AD8,,01tnwaV2txjKBLPYKN
02iTLOyAu7s8gsTATQ,Rapid Pioneer Data Platform Standard Ion Deployment,AST-0000290-197,SN-180599091,Shipped,2022-08-10,2022-08-11,2024-08-10,Synthetic entitlement for Rapid Pioneer Data Platform Standard Ion.,2022-06-19T19:19:13Z,50.0,81448.47,,0035heRF4LfS5QHQ5B,,01t7uoJkYp0qlw7YJC
02i2L4PQigjnOeNAP2,Virtual Harbor Support Core Vector Deployment,AST-0000291-836,SN-421438278,Shipped,2026-06-21,2026-07-10,2029-07-09,Synthetic entitlement for Virtual Harbor Support Core Vector.,2026-04-23T00:02:46Z,25.0,128641.16,001LT9I3sxXG212YUI,003fKL1ajAUvZsZQGZ,,01t5RWDmHRgJiIMYJP
02iSTDrIhIJwH0sIGC,Connected Compass Cloud Service Foundation Cascade Deployment,AST-0000292-367,SN-187592508,Installed,2025-10-06,2025-10-19,2026-10-19,Synthetic entitlement for Connected Compass Cloud Service Foundation Cascade.,2025-08-31T20:25:39Z,50.0,32826.43,001kgFF0qALhnGGYD4,003QpUbKtwmcJ3HY8B,02iLV4hk5LUJ0X1QQL,01tP6t7BgPZZLjmA3O
02iDeXMl3dXXOicQY1,Dynamic Summit Data Platform Scale Meridian Deployment,AST-0000293-922,SN-729185129,Purchased,2022-05-26,2022-06-10,2025-06-09,Synthetic entitlement for Dynamic Summit Data Platform Scale Meridian.,2022-05-24T04:18:58Z,10.0,143328.34,001X3Yql9lqICvlQUO,0032uHaUbTrA8sxY8T,02iFuhl4s2hTwiqABZ,01tXFPVYo6XqDczYVB
02i8S82QPZJDTvKQHM,Integrated Lattice Hardware Ultimate Vector Deployment,AST-0000294-585,SN-246873672,Registered,2021-03-23,2021-04-15,2024-04-14,Synthetic entitlement for Integrated Lattice Hardware Ultimate Vector.,2021-02-08T12:42:30Z,25.0,69704.49,001Ivgehi2RhpxmIXK,003hp4wXHyQ4ojAYPY,,01tPHiS44NBUdL8I3C
02iP4F0DhQRgbuiYHO,Open Ember Data Platform Edge Cobalt Deployment,AST-0000295-679,SN-942845495,Shipped,2025-09-18,2025-10-07,2027-10-07,Synthetic entitlement for Open Ember Data Platform Edge Cobalt.,2025-09-10T15:38:22Z,25.0,79673.06,001lY6NBb5ge9JhIW4,003lLbwMYMbBCnNI1R,,01tfdIGGuNBWWCKI1L
02in5eEKZgVag5IYCQ,Precision Vertex Data Platform Foundation Nova Deployment,AST-0000296-666,SN-181382625,Purchased,2026-04-04,2026-04-14,2028-04-13,Synthetic entitlement for Precision Vertex Data Platform Foundation Nova.,2026-02-15T11:58:11Z,50.0,101202.03,001gcyiBi1aOx6uAJ7,003KIOhOaEZ8BhrI9A,,01tBFNGrwq1AKgWQZM
02izWOGqfg0dxi1QLT,Rapid Orbit Data Platform Scale Zenith Deployment,AST-0000297-887,SN-229479150,Shipped,2026-03-25,2026-04-07,2027-04-07,Synthetic entitlement for Rapid Orbit Data Platform Scale Zenith.,2026-03-20T07:54:10Z,25.0,56983.79,001cvG5DjhEsIaIAD0,003AP1ZR1msFdc2ANA,,01tTxNhlNIdTR8YQIX
02i8WvNbvClRR8WAU0,Virtual Foundry Advisory Ultimate Cobalt Deployment,AST-0000298-185,SN-650876598,Shipped,2023-06-03,2023-06-22,2024-06-21,Synthetic entitlement for Virtual Foundry Advisory Ultimate Cobalt.,2023-04-17T08:22:40Z,10.0,97682.22,,003wPWh5IPvXbdQADI,,01taeOXPP6XFFqPILJ
02ikLGp3AHnXZdLYRX,Connected Beacon Data Platform Essential Pulse Deployment,AST-0000299-659,SN-266701358,Registered,2025-05-09,2025-05-29,2028-05-28,Synthetic entitlement for Connected Beacon Data Platform Essential Pulse.,2025-03-18T14:25:09Z,5.0,62844.82,001FdhXK9A63y9AILQ,003RFkT9hrPsRwsQDT,,01t1WVbvQg0mCR8IQ5
02itG0NkYz3qcP9IM8,Dynamic Pioneer Training Premier Atlas Deployment,AST-0000300-310,SN-186514517,Registered,2023-07-24,2023-08-15,2025-08-14,Synthetic entitlement for Dynamic Pioneer Training Premier Atlas.,2023-07-07T18:32:45Z,5.0,75735.31,001PFA4WC7yjw84AX1,003ETYpQg3XrEGmQCG,,01tTxNhlNIdTR8YQIX
02iDoRZ1kLtq2MNIFK,Integrated Harbor Hardware Select Horizon Deployment,AST-0000301-652,SN-632462515,Installed,2023-08-06,2023-08-10,2026-08-09,Synthetic entitlement for Integrated Harbor Hardware Select Horizon.,2023-07-27T23:07:29Z,1.0,130291.56,001sAtRqmoa84s0IBV,003X7ywDdm75GXwAJZ,,01taeOXPP6XFFqPILJ
02istoyMPnVQdGYILX,Open Compass Advisory Vertex Pulse Deployment,AST-0000302-763,SN-501214807,Shipped,2023-02-04,2023-02-10,2026-02-09,Synthetic entitlement for Open Compass Advisory Vertex Pulse.,2022-12-24T07:37:48Z,2.0,114913.44,001evLCMHIsIpP4IS4,003MBidwWTGRUHzYB4,,01tquqtjfoZD0qtA3P
02iJjwPFguDfobYA47,Precision Summit Cloud Service Essential Aurora Deployment,AST-0000303-452,SN-377926935,Shipped,2023-01-18,2023-01-25,2026-01-24,Synthetic entitlement for Precision Summit Cloud Service Essential Aurora.,2022-12-20T17:49:35Z,25.0,14069.77,001KQsenOWHB4fuQM5,003bl7ZTq6k6vEDAIG,,01thBQZLD1IHHQYICZ
02iwLkJ4YXLGoUGIWW,Rapid Lattice Advisory Premier Ion Deployment,AST-0000304-120,SN-592514812,Purchased,2023-04-26,2023-05-05,2026-05-04,Synthetic entitlement for Rapid Lattice Advisory Premier Ion.,2023-04-02T23:47:12Z,10.0,23568.08,001GbztdrMfr2gJYIG,003mYFAFR2j9W73QKR,,01tMUwUxqegRhgXQCH
02iv4K7A21SUR9xQSH,Virtual Ember Data Platform Select Solstice Deployment,AST-0000305-870,SN-201425244,Shipped,2024-05-11,2024-05-14,2026-05-14,Synthetic entitlement for Virtual Ember Data Platform Select Solstice.,2024-03-19T07:31:12Z,25.0,9629.13,001Hmzu237idVEDY59,003qcbWFGoZQdQQIJ7,,01tYt0OB7MID1hWAG2
02ikuqzgbCy0jKMAWO,Adaptive Vertex Hardware Core Cascade Deployment,AST-0000306-682,SN-491361951,Installed,2022-02-22,2022-03-22,2025-03-21,Synthetic entitlement for Adaptive Vertex Hardware Core Cascade.,2022-01-10T14:41:52Z,5.0,65166.35,001rfSg90dRC6Q8Q6D,0030GZXNtmOHjBUQDS,,01tajD2y2VoohjWQ7N
02idqwk2xLOCi9UYL2,Dynamic Orbit Data Platform Enterprise Meridian Deployment,AST-0000307-669,SN-695609166,Purchased,2024-03-05,2024-03-06,2025-03-06,Synthetic entitlement for Dynamic Orbit Data Platform Enterprise Meridian.,2024-02-03T22:05:00Z,1.0,94470.7,001LW8OXe6IEB5RAZR,003sdxYA1v45O0rI4L,,01taeOXPP6XFFqPILJ
02ieSOnWeyC924NYF1,Integrated Foundry Training Professional Vector Deployment,AST-0000308-248,SN-262505229,Installed,2022-08-22,2022-09-11,2024-09-10,Synthetic entitlement for Integrated Foundry Training Professional Vector.,2022-08-21T04:16:49Z,5.0,79990.2,0012n9SIy3FafTfYR5,003D0r5zC0keCSRAML,,01tBDs3hhpdYBGwI2D
02iiobasaHkKaQ0YB1,Open Beacon Hardware Standard Cascade Deployment,AST-0000309-307,SN-767133737,Registered,2022-07-15,2022-07-18,2025-07-17,Synthetic entitlement for Open Beacon Hardware Standard Cascade.,2022-06-21T04:29:38Z,25.0,145017.13,001ev39cBq0xejNIY0,003dgi6puTJVuS7QB6,,01t4at7lw4j5FweYL1
02ihpOyxQzAHTvdQP8,Precision Pioneer Data Platform Core Nova Deployment,AST-0000310-490,SN-649900115,Shipped,2022-12-26,2023-01-24,2026-01-23,Synthetic entitlement for Precision Pioneer Data Platform Core Nova.,2022-11-11T19:35:06Z,1.0,40209.01,0017Pw79T9KgAdXIW1,003AVwbKQi2MEUgQ7M,,
02ioFMyOU83fbWmICO,Rapid Harbor Training Enterprise Zenith Deployment,AST-0000311-396,SN-504812579,Shipped,2026-04-23,2026-04-24,2029-04-23,Synthetic entitlement for Rapid Harbor Training Enterprise Zenith.,2026-04-10T02:33:09Z,10.0,120675.8,001iIp10CH2rdjrQCH,003GdAWYE90Z1GMIR7,,01tW9QP1juoicgIQUZ
02i0GfLjRc24uWQQQP,Virtual Compass Support Professional Cobalt Deployment,AST-0000312-264,SN-186698128,Installed,2022-02-21,2022-03-18,2024-03-17,Synthetic entitlement for Virtual Compass Support Professional Cobalt.,2022-01-23T01:03:53Z,2.0,75792.84,001EocC12jSBhyyIOU,003xHCmVK9xzUW6IM8,,01tURhthsLx6JyoQOA
02imLYhYc2iRdRSA1Y,Adaptive Summit Data Platform Ultimate Nova Deployment,AST-0000313-685,SN-142868953,Registered,2025-04-30,2025-05-12,2027-05-12,Synthetic entitlement for Adaptive Summit Data Platform Ultimate Nova.,2025-04-17T10:24:18Z,50.0,64531.85,001e9z8TRFaUOARQMA,003JkkGDfJBiVsFAOO,,01t9zr8VHPQu1LlI0K
02iQxcCBZjpigT5YBB,Dynamic Lattice Hardware Edge Atlas Deployment,AST-0000314-904,SN-980495150,Installed,2022-03-07,2022-03-19,2025-03-18,Synthetic entitlement for Dynamic Lattice Hardware Edge Atlas.,2022-03-03T02:24:25Z,50.0,38056.44,001cnLEQk5pZMibQH2,003ZeCIf3GRvPUZY4J,,01tHvx2HKNjnSrwQW0
02ipgF3a69ob2L7IFN,Integrated Ember Cloud Service Foundation Horizon Deployment,AST-0000315-689,SN-613962290,Purchased,2024-10-26,2024-11-12,2027-11-12,Synthetic entitlement for Integrated Ember Cloud Service Foundation Horizon.,2024-10-20T00:54:37Z,25.0,14355.24,001zC4hdWCH77CfYVC,0033nvPqIBVsUj3Q2V,,01tsLqWnGdfONUtA8Q
02iwzPpbZid2nGZAQZ,Modular Vertex Hardware Scale Pulse Deployment,AST-0000316-361,SN-233824850,Registered,2021-03-11,2021-04-04,2023-04-04,Synthetic entitlement for Modular Vertex Hardware Scale Pulse.,2021-02-12T02:49:58Z,1.0,112762.12,001Ivgehi2RhpxmIXK,003hhxZFiMZEnBvAAR,,01tNxoTQ4jtr1L6AQ6
02ipLnK9N51hHoFIB1,Precision Orbit Advisory Ultimate Atlas Deployment,AST-0000317-838,SN-806514038,Purchased,2024-05-12,2024-05-24,2027-05-24,Synthetic entitlement for Precision Orbit Advisory Ultimate Atlas.,2024-04-18T19:26:09Z,1.0,24826.12,001smmPkB9oOSZnIQW,003j6lagqBOKu57YGY,,01tFgTvcjvryYPbIQU
02iodzBTpTZc7aBYCQ,Rapid Foundry Hardware Edge Ion Deployment,AST-0000318-704,SN-456383241,Installed,2025-05-12,2025-06-11,2027-06-11,Synthetic entitlement for Rapid Foundry Hardware Edge Ion.,2025-04-03T04:27:14Z,25.0,27174.86,001Ivgehi2RhpxmIXK,003bbt6hwtwIcbjIHQ,,01t4NYEPhUw9BamICS
02iu5UP1sESwnDSI9C,Virtual Beacon Cloud Service Foundation Solstice Deployment,AST-0000319-298,SN-425824284,Installed,2024-04-10,2024-05-10,2025-05-10,Synthetic entitlement for Virtual Beacon Cloud Service Foundation Solstice.,2024-02-25T16:41:48Z,1.0,63409.99,001Ivgehi2RhpxmIXK,003tdhd5gh39imtAD6,,
02ikFZjivANzoZwAQQ,Adaptive Pioneer Training Select Aurora Deployment,AST-0000320-385,SN-898806974,Registered,2026-03-19,2026-03-28,2029-03-27,Synthetic entitlement for Adaptive Pioneer Training Select Aurora.,2026-02-13T14:16:09Z,1.0,113513.77,001jIiXAhBEHXIPYQP,003ekyB4pNej2sIID3,02i7xisVTZtR2qHY85,01tKASeQMf6eJe3A8K
02ihhJoyE4W4jMIY18,Dynamic Harbor Advisory Vertex Ion Deployment,AST-0000321-800,SN-673441182,Purchased,2024-02-06,2024-02-19,2026-02-18,Synthetic entitlement for Dynamic Harbor Advisory Vertex Ion.,2024-01-13T02:24:30Z,10.0,117861.4,001Ivgehi2RhpxmIXK,003hp4wXHyQ4ojAYPY,02i01nsGggP9PgzQRH,01tFjJRl0Bl1V77YFI
02ivyEzPPU4DshUQR7,Integrated Compass Data Platform Essential Vector Deployment,AST-0000322-685,SN-366896236,Shipped,2022-04-08,2022-04-19,2023-04-19,Synthetic entitlement for Integrated Compass Data Platform Essential Vector.,2022-02-22T18:01:09Z,1.0,97667.81,001ygA3FAG75gTTAXO,003Phi9zbJ7WeU2AYI,,01tFkHMuj8shz13IXI
02ilOmpeUcmUpfSYBS,Modular Summit Hardware Premier Cascade Deployment,AST-0000323-779,SN-571533925,Purchased,2024-05-22,2024-06-16,2025-06-16,Synthetic entitlement for Modular Summit Hardware Premier Cascade.,2024-04-12T19:26:35Z,5.0,20104.07,001PuTTthcGKMiPQUX,00314EqFS46qtYqQRH,,01tQzRS8NwN7EaTIA6
02ii7rlXIoohOd9I08,Precision Lattice Data Platform Select Meridian Deployment,AST-0000324-123,SN-565109639,Shipped,2024-05-27,2024-06-12,2026-06-12,Synthetic entitlement for Precision Lattice Data Platform Select Meridian.,2024-05-17T00:22:16Z,50.0,18358.56,001RGWydjko0QMRY5C,003CM9mmOrCSrVvYCN,,01tK4wWzmqn0gSVI9U
02izF07S5NPKsuEITR,Rapid Ember Hardware Vertex Vector Deployment,AST-0000325-736,SN-303505779,Registered,2024-05-04,2024-06-03,2027-06-03,Synthetic entitlement for Rapid Ember Hardware Vertex Vector.,2024-03-10T03:39:46Z,25.0,48155.34,001qP46mGWsPnuOQ5R,003fgQdBHsToCSOINB,,01tehSnAF5tx1G7IVN
02iLfeiZNNR762wY0E,Unified Vertex Hardware Essential Cobalt Deployment,AST-0000326-348,SN-182396229,Registered,2025-01-31,2025-02-13,2026-02-13,Synthetic entitlement for Unified Vertex Hardware Essential Cobalt.,2025-01-21T22:05:30Z,50.0,102607.45,001Ekc6ysmrBHJMQF2,003FahRecXEW6aWQ7N,,01tPg5AmqfQP9ppYVX
02iBXhvdDGkuR2rI2P,Adaptive Orbit Hardware Professional Nova Deployment,AST-0000327-509,SN-933896363,Purchased,2023-09-29,2023-10-03,2025-10-02,Synthetic entitlement for Adaptive Orbit Hardware Professional Nova.,2023-09-13T11:02:39Z,5.0,74656.48,001CtKb9oj7o8JaYFV,003z0SFUtDimbQwAKL,,01tTnVkfEjkD1grILB
02itBTI0OZIqWkUQMZ,Dynamic Foundry Hardware Standard Zenith Deployment,AST-0000328-824,SN-825220609,Shipped,2021-11-02,2021-11-08,2023-11-08,Synthetic entitlement for Dynamic Foundry Hardware Standard Zenith.,2021-09-16T02:57:42Z,25.0,107135.53,001kC1LlUdj8c3zY68,003mlM94OfMe2d3AIU,,01tAKxax5wNHmuXAAK
02iYj112To0612fQ7E,Integrated Beacon Data Platform Core Horizon Deployment,AST-0000329-112,SN-597078686,Registered,2023-12-17,2023-12-21,2024-12-20,Synthetic entitlement for Integrated Beacon Data Platform Core Horizon.,2023-11-23T00:17:33Z,5.0,54529.37,001Ivgehi2RhpxmIXK,003tdhd5gh39imtAD6,02iF2Nh7rqdYIorAT3,01tzXDuwSIeVNvXQKW
02iLVJR86hGxCiLAFF,Modular Pioneer Data Platform Enterprise Pulse Deployment,AST-0000330-966,SN-196587890,Registered,2024-01-03,2024-01-16,2026-01-15,Synthetic entitlement for Modular Pioneer Data Platform Enterprise Pulse.,2023-12-22T01:31:21Z,10.0,108910.64,001Ivgehi2RhpxmIXK,0031DLg0S7g7YETAC1,,01toErtMLFCN4nLAFG
02ikPd9TleKgXPgILY,Precision Harbor Data Platform Professional Atlas Deployment,AST-0000331-364,SN-252079971,Registered,2022-05-15,2022-05-16,2023-05-16,Synthetic entitlement for Precision Harbor Data Platform Professional Atlas.,2022-04-19T06:49:46Z,10.0,116682.47,001ZX951OeRh6EHIOJ,003VD2JfbrBwCTuQPC,,01tAKxax5wNHmuXAAK
02iQP7AAPvMqbbeAPS,Rapid Compass Advisory Standard Horizon Deployment,AST-0000332-803,SN-764963465,Registered,2023-07-31,2023-08-17,2025-08-16,Synthetic entitlement for Rapid Compass Advisory Standard Horizon.,2023-06-19T13:01:23Z,25.0,54607.21,001qjNM8E6bbhfTQD0,003aRX3YU6VR4QpQZC,02i1YpAF43mSwS3QRA,01tBDs3hhpdYBGwI2D
02iXw0omTFXktTcQMC,Unified Summit Data Platform Core Solstice Deployment,AST-0000333-442,SN-430502920,Registered,2025-06-09,2025-06-09,2027-06-09,Synthetic entitlement for Unified Summit Data Platform Core Solstice.,2025-04-16T01:11:31Z,25.0,67731.03,001OLdGcwV4anrfQXZ,003IRcIztJ57xyuADT,,01tBFNGrwq1AKgWQZM
02iu8UjH0CLmZlbIBU,Adaptive Lattice Hardware Foundation Aurora Deployment,AST-0000334-924,SN-703665793,Registered,2022-05-27,2022-06-10,2024-06-09,Synthetic entitlement for Adaptive Lattice Hardware Foundation Aurora.,2022-04-29T02:16:43Z,10.0,73539.34,001sS1Mj9gSLRavQC2,003q1LR3e4U5b7BAQM,,01tABpW6ZnkU3r9I20
02ifBp93bw2LDJsYX7,Dynamic Ember Support Scale Ion Deployment,AST-0000335-676,SN-655228391,Shipped,2021-09-01,2021-09-23,2022-09-23,Synthetic entitlement for Dynamic Ember Support Scale Ion.,2021-08-03T19:35:58Z,10.0,17409.26,001WHkVb04B78wfY3Q,003e2xJz9AqKeBpQH9,02itj6RactCx1ncA7P,
02ipvKudlT5HYG0I7R,Elastic Vertex Data Platform Ultimate Solstice Deployment,AST-0000336-806,SN-552231273,Shipped,2022-08-11,2022-08-24,2023-08-24,Synthetic entitlement for Elastic Vertex Data Platform Ultimate Solstice.,2022-07-21T07:13:09Z,25.0,22618.82,001mGDaaFm0faepARX,0037h21RAA7seGXAJ8,02ieWj9zHWllVG0QZG,01tPjohq4E615TII7M
02iTZzlraqqyffjAKO,Modular Orbit Cloud Service Edge Cascade Deployment,AST-0000337-602,SN-629921837,Purchased,2022-01-30,2022-02-10,2025-02-09,Synthetic entitlement for Modular Orbit Cloud Service Edge Cascade.,2021-12-30T06:14:17Z,50.0,60640.49,001EzVzzzPDO3QjIJG,0037W2ucLOs8FxjAB4,,01tFkHMuj8shz13IXI
02iSYncrq63K2I6AV0,Precision Foundry Advisory Foundation Meridian Deployment,AST-0000338-601,SN-269849436,Registered,2023-03-05,2023-03-21,2026-03-20,Synthetic entitlement for Precision Foundry Advisory Foundation Meridian.,2023-01-30T07:43:12Z,5.0,135524.86,001vywMtDWYqGORIQP,003UtevdsYUcLJAQ8A,,01tLlltcGPITOCRAMC
02iCUirKJz7cjNXQ2P,Rapid Beacon Training Scale Vector Deployment,AST-0000339-504,SN-209376207,Installed,2021-11-12,2021-11-24,2023-11-24,Synthetic entitlement for Rapid Beacon Training Scale Vector.,2021-11-05T08:43:47Z,1.0,75343.67,0011y3R0qW4167MAMP,003dhEq28R9SWrsYJD,,01tRmAU3fmNV1CqYPI
02iNsJ96El2YDCpQD8,Unified Pioneer Training Ultimate Cascade Deployment,AST-0000340-239,SN-623350343,Registered,2023-01-28,2023-02-27,2026-02-26,Synthetic entitlement for Unified Pioneer Training Ultimate Cascade.,2023-01-20T05:41:42Z,2.0,36959.99,001dbHSEev61SnuI4N,,,01t83HgB02KFAPlQZ2
02if8A14VnHbTy0YLK,Adaptive Harbor Support Essential Nova Deployment,AST-0000341-452,SN-386037757,Registered,2026-06-03,2026-06-29,2027-06-29,Synthetic entitlement for Adaptive Harbor Support Essential Nova.,2026-05-04T09:42:14Z,50.0,94397.2,001pTLwbTFSx0AVIHA,0038V7IakFPVqzGYFB,02iA4xKalezivqHAG9,
02i7gvDMJ1fuUyyQ16,Dynamic Compass Training Premier Zenith Deployment,AST-0000342-261,SN-145524738,Purchased,2023-06-13,2023-07-06,2025-07-05,Synthetic entitlement for Dynamic Compass Training Premier Zenith.,2023-06-10T07:15:55Z,5.0,53705.47,0012tOpQ4NIa7RbIUI,0030A3IfpDdki9oAV6,,01tdZ9S6FdDot0OA01
02iYsg0TF3Vh1dSIKP,Elastic Summit Hardware Select Cobalt Deployment,AST-0000343-452,SN-769819687,Installed,2022-07-18,2022-08-04,2025-08-03,Synthetic entitlement for Elastic Summit Hardware Select Cobalt.,2022-06-05T18:08:35Z,2.0,46879.69,001XJBJ9looV3jVARS,,02ii3nlInCEPejRQR1,01tRmAU3fmNV1CqYPI
02iVUquSahtxEd7YCE,Modular Lattice Cloud Service Vertex Nova Deployment,AST-0000344-764,SN-589936225,Shipped,2022-03-19,2022-04-01,2023-04-01,Synthetic entitlement for Modular Lattice Cloud Service Vertex Nova.,2022-03-09T20:20:05Z,10.0,130729.01,,003Yiga9CLvf2dQYGF,02iDaajAbngGE8gQQB,01t8I3IcAgR0TlmYMW
02imXPY0PIoe3QrYH3,Precision Ember Data Platform Essential Atlas Deployment,AST-0000345-552,SN-373641920,Shipped,2021-10-01,2021-10-19,2024-10-18,Synthetic entitlement for Precision Ember Data Platform Essential Atlas.,2021-09-26T23:36:40Z,50.0,90826.6,001ILvT4IDtyUZiY3D,,,01tcaoN6u2mHIFoQPB
02iFDhnHWCpyR7TYFL,Quantum Vertex Cloud Service Premier Horizon Deployment,AST-0000346-955,SN-401686951,Installed,2024-08-10,2024-09-06,2026-09-06,Synthetic entitlement for Quantum Vertex Cloud Service Premier Horizon.,2024-07-29T04:43:58Z,10.0,88520.52,001N2mO6ogfdaXBYDK,003v3sWYUN3H1DbQ01,,01t85nYRxCpN60QICS
02igrPFRvgBf4VYIMC,Unified Orbit Data Platform Select Pulse Deployment,AST-0000347-219,SN-634347524,Registered,2024-08-05,2024-08-28,2026-08-28,Synthetic entitlement for Unified Orbit Data Platform Select Pulse.,2024-07-01T09:47:27Z,2.0,49211.64,0017rl4CBbT95B0YG7,0033cD3226r2rt9AGL,,01tJs4IP4KXGpqSYC5
02iJ7cJiD7Pn8pOIRX,Adaptive Foundry Data Platform Core Aurora Deployment,AST-0000348-246,SN-333860389,Installed,2025-12-04,2025-12-24,2028-12-23,Synthetic entitlement for Adaptive Foundry Data Platform Core Aurora.,2025-11-23T04:54:50Z,10.0,37658.62,001qb5RFrl2MvvDIYA,003IhTjEGYYSFfTY49,,01tJs4IP4KXGpqSYC5
02ijmCGD2yfdLsUIBV,Dynamic Beacon Hardware Enterprise Ion Deployment,AST-0000349-183,SN-420281299,Registered,2021-12-24,2022-01-19,2025-01-18,Synthetic entitlement for Dynamic Beacon Hardware Enterprise Ion.,2021-12-21T05:37:08Z,10.0,21566.96,0017R1i3b17QyDUAUX,003pWtyXQCzkq06YC0,,01tnh7cbKXHRNwtAHZ
02iPf0cYHpBgA06QPA,Elastic Pioneer Training Professional Solstice Deployment,AST-0000350-974,SN-461138381,Registered,2021-07-13,2021-07-13,2024-07-12,Synthetic entitlement for Elastic Pioneer Training Professional Solstice.,2021-07-11T13:51:28Z,25.0,119824.87,0018fHG08zFMfdsQ4N,003u64DMAtky5LJYER,,01tquqtjfoZD0qtA3P
02ioRl1cOOhYjS7AUB,Modular Harbor Support Standard Aurora Deployment,AST-0000351-361,SN-373413900,Installed,2021-06-26,2021-07-01,2024-06-30,Synthetic entitlement for Modular Harbor Support Standard Aurora.,2021-05-30T08:50:50Z,50.0,83444.29,0018haifivYezP7QUH,003qDAhzS4CmnANAEB,,01tt2HXiQI7E9F1IRL
02i15pfpRKMt798IJL,Precision Compass Hardware Core Meridian Deployment,AST-0000352-904,SN-893550098,Installed,2025-09-25,2025-10-04,2026-10-04,Synthetic entitlement for Precision Compass Hardware Core Meridian.,2025-09-23T21:05:45Z,50.0,21539.53,001lpuGrFmSTBnuY0M,003XazfCUUTO3t8YR8,,01t9zr8VHPQu1LlI0K
